step,Episode_Metrics/bridge/balance_debt,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/entry_speed,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/handoff,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/handoff,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
7018,2.29611,0.195694,0.782101,0.392626,0.00440318,0.000795908,0.00440318,0.193503,0.165811,0.567356,0.792952,0.0485722,0.0278753,0.0465443,0.234005,0.0475129,0,1.05378,0.0825164,2.20817,0.174241,0,0.0692356,0.588277,4.79025,0.673562,0.447401,0.572297,2.29324,0.201016,0.231096,0,0.794912,0.343946,0,-0.000910383,0.239176,0.968844,0.274706,0.0481667,0.0491462,0.00567368,0.00495667,0.451661,0.0466662,5.97782,-1.28167,9.97549,0.668208,0.576756,-7.53414,-0.333333,0.0304419,-0.0757577,0.595313,13.125,5.79167,0,0,1.25,6.20833,1.125,-6.61499,0.0001,-0.000158825,0.0440534,1.89413,0.138386,48365,0.177042,230.59,1.33542
7019,2.30906,0.197885,0.800925,0.385391,0.00441912,0.000746083,0.00441912,0.192461,0.171631,0.566198,0.811686,0.0485102,0.0283672,0.0465219,0.232887,0.0492287,0.00189394,1.04518,0.0866085,2.21274,0.177766,0,0.0696682,0.586395,4.7794,0.672969,0.445421,0.574278,2.29108,0.203532,0.230221,0,0.829789,0.358332,0,-0.000903863,0.245435,0.968679,0.272096,0.0482246,0.0491889,0.00624,0.0055287,0.45153,0.0467377,5.82982,-1.40875,9.95105,0.669091,0.575543,-7.38278,-0.333333,0.0284039,-0.0747975,0.608094,12.875,5,0,0,0.666667,5.375,1.33333,-6.61448,0.0001,-0.00233547,0.0438613,1.88158,0.140834,48607,0.177006,231.21,1.25747
7020,2.16563,0.197335,0.786213,0.385109,0.00439294,0.000777858,0.00439294,0.194972,0.166746,0.569174,0.798587,0.0479522,0.0287546,0.046113,0.232003,0.048398,0,1.05105,0.0849167,2.2248,0.171358,0,0.0665475,0.589373,4.79134,0.674507,0.448695,0.571457,2.27945,0.203778,0.229627,0,0.803189,0.326222,0,-0.000988448,0.24193,0.968939,0.276358,0.0479195,0.0486448,0.00577391,0.0051162,0.449022,0.0463669,5.54263,-1.72048,9.73387,0.675793,0.566506,-7.25287,-0.333333,0.0301914,-0.0765689,0.600271,13.125,4.20833,0,0,0.791667,4.54167,1.91667,-6.6156,0.0001,-0.00237959,0.0453658,1.85912,0.140422,49163,0.176966,235.51,1.40951
7021,2.26735,0.199795,0.80908,0.390478,0.00438247,0.000819998,0.00438247,0.195273,0.172083,0.565185,0.821125,0.0479971,0.0288869,0.0460833,0.233083,0.0480505,0.00166667,1.05581,0.0884107,2.23938,0.178025,0,0.0682666,0.595047,4.80915,0.676735,0.450054,0.569134,2.27651,0.205501,0.230435,0,0.828107,0.360322,0,-0.000943675,0.241492,0.968921,0.278596,0.0477869,0.0486537,0.00559182,0.0048806,0.454144,0.0462608,5.84262,-1.54642,9.83674,0.672967,0.569654,-7.4198,-0.333333,0.0315276,-0.0765759,0.612724,13.375,5.54167,0,0,1.29167,5.125,1.75,-6.61399,0.0001,-0.00178464,0.0421403,1.87647,0.139669,48758,0.176981,229.92,1.14623
7022,2.27981,0.198818,0.785662,0.389624,0.00441511,0.00079641,0.00441511,0.193716,0.167974,0.565319,0.79854,0.0486793,0.0271955,0.0466369,0.234265,0.0471433,0,1.05099,0.083698,2.20078,0.17635,0,0.0697498,0.591798,4.78931,0.672807,0.44594,0.575169,2.29592,0.203942,0.231357,0,0.819539,0.316622,0,-0.000897873,0.24366,0.96923,0.274496,0.0481322,0.0492219,0.00584855,0.00514358,0.454037,0.046689,5.99269,-1.0557,10.0573,0.664092,0.575959,-7.60546,-0.333333,0.0303287,-0.0752201,0.59509,11.0833,4.66667,0,0,0.958333,5.625,1.5,-6.61266,0.0001,-0.0017017,0.0423357,1.89203,0.132694,48551,0.177005,235.39,1.29337
7023,2.32369,0.200404,0.793886,0.393727,0.00444844,0.000854459,0.00444844,0.196634,0.170863,0.568899,0.807074,0.0493299,0.0275695,0.0471728,0.23719,0.0483313,0,1.05734,0.0862546,2.20985,0.177915,0,0.0713452,0.579781,4.75383,0.670065,0.44172,0.578834,2.31294,0.206224,0.234361,0,0.818743,0.364074,0,-0.000825829,0.243069,0.968634,0.266777,0.04873,0.0499536,0.00597838,0.00533667,0.449573,0.0472565,5.90206,-0.818999,10.2795,0.659997,0.588136,-7.58157,-0.333333,0.0326566,-0.0759289,0.605879,11.0833,5.58333,0,0,0.958333,5.25,0.916667,-6.61404,0.0001,-0.00192127,0.0423996,1.86883,0.13974,48942,0.176982,224.54,1.23367
7024,2.42329,0.197092,0.779474,0.388816,0.0043843,0.000767367,0.0043843,0.193072,0.165072,0.563377,0.792635,0.0486095,0.0277464,0.0465226,0.231485,0.0486348,0,1.04753,0.0836404,2.21879,0.176348,0,0.0700251,0.589075,4.79015,0.674048,0.449796,0.571274,2.28821,0.202795,0.228686,0,0.796047,0.334086,0,-0.000900506,0.242314,0.968869,0.277707,0.0480201,0.0491434,0.00567844,0.00503337,0.453355,0.0465354,5.9657,-0.998053,10.129,0.664696,0.574971,-7.73779,-0.333333,0.0293053,-0.0758301,0.595076,10.5417,5.95833,0,0,1.66667,4.29167,1.20833,-6.61458,0.0001,-0.0032245,0.0419505,1.86886,0.139228,48954,0.176971,231.44,1.09437
7025,2.38051,0.203108,0.804249,0.394268,0.00437679,0.000846207,0.00437679,0.201203,0.170721,0.563584,0.815399,0.0486664,0.0277939,0.0465567,0.234487,0.0457639,0.00245098,1.06191,0.0853862,2.23767,0.169887,0,0.068775,0.591768,4.80165,0.677054,0.450721,0.567493,2.26403,0.208758,0.231458,0,0.85515,0.289721,0,-0.000910587,0.233941,0.969403,0.278195,0.048023,0.0491566,0.00552221,0.00480178,0.45139,0.0465496,5.83178,-1.00283,10.1245,0.66235,0.57434,-7.77097,-0.333333,0.032674,-0.0790059,0.608212,10,4.83333,0,0,1.20833,5.04167,1.125,-6.61391,0.0001,-0.000827033,0.046388,1.86177,0.139233,49127,0.176948,235.35,1.42882
7026,2.41453,0.197134,0.788158,0.386918,0.00438942,0.00081858,0.00438942,0.197113,0.167479,0.566794,0.798055,0.0488628,0.0265964,0.0466932,0.233801,0.0492662,0,1.0564,0.0838202,2.24442,0.179458,0,0.0711491,0.586168,4.79646,0.675012,0.4492,0.570512,2.28529,0.20265,0.230731,0,0.829975,0.341891,0,-0.000849267,0.239874,0.96892,0.276972,0.0481048,0.0493759,0.00560778,0.0049093,0.448529,0.0466551,5.96702,-0.738347,10.2949,0.658447,0.583676,-7.84854,-0.333333,0.0315911,-0.0771206,0.597795,11.2917,6.66667,0,0,1.875,5.79167,1,-6.61226,0.0001,-0.00191194,0.044023,1.86643,0.139705,49001,0.177004,233.53,1.38131
7027,2.34114,0.195407,0.777505,0.386943,0.00438622,0.000745853,0.00438622,0.193712,0.165233,0.567085,0.790067,0.0487601,0.0268725,0.0466263,0.232457,0.0494352,0,1.04942,0.0822347,2.22629,0.176298,0,0.0703104,0.58918,4.79515,0.675159,0.449529,0.570268,2.28342,0.201281,0.229459,0,0.817758,0.33637,0,-0.000895141,0.243021,0.969137,0.277211,0.0480375,0.0492452,0.00559246,0.00491957,0.452143,0.0465923,5.97167,-0.821848,10.1984,0.660432,0.578028,-7.83226,-0.333333,0.0287833,-0.0755737,0.595719,11.1667,5.75,0,0,1.08333,5.91667,1.33333,-6.60913,0.0001,-0.0025031,0.0460162,1.869,0.143772,48840,0.177039,229.94,1.18578
7028,2.39995,0.199231,0.79119,0.391109,0.00437243,0.000810982,0.00437243,0.198163,0.167003,0.561771,0.803981,0.0488103,0.0269721,0.0466381,0.233197,0.0466066,0,1.05745,0.0852286,2.20437,0.170082,0,0.068961,0.589931,4.8057,0.676755,0.451292,0.567837,2.26021,0.205226,0.230225,0,0.792637,0.363747,0,-0.000872334,0.235763,0.969208,0.278872,0.0480637,0.0492844,0.00580565,0.00511494,0.451964,0.0466108,5.92667,-0.717088,10.2783,0.658716,0.580163,-7.91663,-0.333333,0.0313756,-0.0779446,0.595543,11.5417,6.375,0,0,1.25,5.79167,1.125,-6.60896,0.0001,-0.0011633,0.0432779,1.86899,0.137069,49003,0.177042,232.73,1.1023
7029,2.44744,0.200586,0.804628,0.392369,0.00434907,0.000815655,0.00434907,0.19661,0.169811,0.560173,0.81519,0.048653,0.0274537,0.0464684,0.232153,0.048216,0,1.05722,0.0857189,2.20575,0.176907,0,0.0704473,0.594479,4.81491,0.676648,0.454191,0.566977,2.25919,0.206162,0.229271,0,0.820129,0.33121,0,-0.000954156,0.23982,0.969231,0.281998,0.0478095,0.0490704,0.00573728,0.00506876,0.449184,0.0463679,5.89159,-0.741736,10.2612,0.659957,0.575956,-7.96422,-0.333333,0.0314371,-0.0775117,0.607374,11.25,6.75,0,0,2.04167,5.91667,1.16667,-6.6098,0.0001,-0.00213237,0.047665,1.89007,0.139194,48443,0.177021,231.49,1.20124
7030,2.49103,0.197261,0.79933,0.386777,0.00433457,0.000778297,0.00433457,0.200365,0.167315,0.560628,0.810877,0.0488268,0.025638,0.0465738,0.230012,0.0456107,0,1.05104,0.084449,2.21843,0.171761,0,0.0697081,0.593829,4.81451,0.677051,0.456087,0.564771,2.25795,0.202156,0.226829,0,0.816504,0.333233,0,-0.000894735,0.23463,0.96969,0.287252,0.0476668,0.0491028,0.00547121,0.00481001,0.450127,0.0462971,6.08745,-0.382988,10.3763,0.653553,0.577737,-8.26956,-0.333333,0.0301507,-0.0794284,0.601424,10.5,8.29167,0,0,2.70833,7,1.20833,-6.60844,0.0001,-0.00212393,0.0410419,1.87193,0.143775,48769,0.177,234.62,1.52212
7031,2.58717,0.201143,0.820549,0.395233,0.00430813,0.00079984,0.00430813,0.200596,0.170904,0.55759,0.8296,0.0487791,0.0259099,0.0464743,0.231271,0.0458405,0.00245098,1.06064,0.0874118,2.22657,0.170958,0,0.0709481,0.599096,4.83444,0.680032,0.45933,0.56038,2.24402,0.20588,0.228064,0,0.813788,0.382819,0,-0.000906957,0.231543,0.969768,0.290623,0.0475126,0.048988,0.00539942,0.00475471,0.450748,0.0461549,6.099,-0.266294,10.4884,0.649931,0.57774,-8.42743,-0.333333,0.0310418,-0.0797159,0.619113,10.2917,8.08333,0,0,3.125,6.70833,1.45833,-6.60642,0.0001,-0.00271701,0.0408008,1.89572,0.142159,48238,0.177021,235.53,1.49828
7032,2.45529,0.20295,0.831651,0.395408,0.00430489,0.000829076,0.00430489,0.202519,0.173483,0.566211,0.844382,0.0488326,0.0252183,0.0465252,0.231145,0.0460092,0,1.06287,0.0894502,2.20679,0.168168,0,0.070333,0.595717,4.83085,0.679019,0.459788,0.560218,2.24317,0.207293,0.227803,0,0.854039,0.384957,0,-0.000854546,0.2342,0.970107,0.292219,0.0475108,0.049074,0.00583532,0.00519437,0.45233,0.0462003,6.08867,-0.137099,10.4534,0.649991,0.573565,-8.51073,-0.333333,0.0323369,-0.0805699,0.635439,10.0417,8.08333,0,0,2.70833,7.54167,1.08333,-6.60415,0.0001,-0.00169889,0.0420119,1.87009,0.143326,48824,0.177039,235.36,1.69611
7033,2.51353,0.195388,0.779419,0.384378,0.00440766,0.000773483,0.00440766,0.194326,0.165187,0.565864,0.789228,0.0498989,0.0242613,0.0475001,0.231701,0.0482297,0,1.04093,0.0828281,2.20248,0.178192,0,0.0733411,0.584597,4.76906,0.67098,0.446958,0.573402,2.30185,0.199607,0.228219,0,0.808593,0.326313,0,-0.000730777,0.240825,0.969665,0.277069,0.0484986,0.0501831,0.00515527,0.00449964,0.451092,0.0471478,6.26821,0.207169,10.6625,0.644731,0.590173,-8.36447,-0.333333,0.0296633,-0.0759292,0.595755,9.75,7.91667,0,0,2.41667,7,0.791667,-6.603,0.0001,-0.00192379,0.0442136,1.86593,0.139207,49026,0.177108,233.76,1.3901
7034,2.48395,0.202724,0.794446,0.396526,0.004399,0.000836764,0.004399,0.200778,0.167482,0.567421,0.806591,0.0494283,0.0251507,0.0471273,0.233981,0.0468462,0,1.05583,0.0857128,2.19992,0.170243,0,0.070972,0.585502,4.77025,0.672622,0.447982,0.571928,2.28666,0.20774,0.230869,0,0.790339,0.348374,0,-0.000802607,0.238126,0.969746,0.279304,0.0482065,0.0497808,0.00616301,0.00550192,0.448965,0.046879,6.12818,-0.210634,10.5019,0.650377,0.585303,-8.12643,-0.333333,0.0322543,-0.0787771,0.603804,9.66667,6.91667,0,0,2.41667,5.91667,1.08333,-6.59978,0.0001,-0.0020846,0.0420146,1.90669,0.142391,47974,0.177119,233.2,1.39743
7035,2.46106,0.193566,0.775201,0.379124,0.00440769,0.000754755,0.00440769,0.19356,0.164978,0.562138,0.78772,0.0491491,0.0253416,0.0469425,0.233483,0.0491098,0,1.05101,0.0834766,2.20299,0.183373,0,0.0720196,0.586161,4.78914,0.674302,0.446896,0.573375,2.28977,0.197893,0.230606,0,0.785867,0.34323,0,-0.000838076,0.241388,0.969016,0.277065,0.0481609,0.0495966,0.00540855,0.00468276,0.453717,0.0467893,6.21253,-0.468269,10.3754,0.655492,0.58478,-7.92414,-0.333333,0.0292266,-0.0755558,0.586972,8.91667,5.875,0,0,2.33333,4.875,0.958333,-6.60052,0.0001,-0.00116891,0.0449881,1.90801,0.149104,47787,0.177107,230.36,1.24445
7036,2.36657,0.203552,0.791135,0.39301,0.00439558,0.000849204,0.00439558,0.200111,0.168966,0.559336,0.803731,0.0486623,0.0275017,0.0465615,0.236942,0.0485502,0,1.06888,0.0843705,2.24161,0.174941,0,0.0698933,0.583036,4.80158,0.675461,0.448355,0.570519,2.27735,0.208694,0.234353,0,0.835958,0.349246,0,-0.000912884,0.239551,0.969311,0.278882,0.0479568,0.049187,0.00642864,0.00575285,0.452975,0.0465462,6.04135,-0.94648,10.1954,0.660558,0.582656,-7.66539,-0.333333,0.0325095,-0.0778548,0.594321,10.6667,5.54167,0,0,1.54167,5.625,1.20833,-6.60178,0.0001,-0.00163791,0.0414794,1.95693,0.145673,46753,0.177096,228.79,1.15029
7037,2.34853,0.198614,0.799016,0.385939,0.00442909,0.000737594,0.00442909,0.197435,0.171602,0.569075,0.808511,0.0488985,0.0284265,0.0468148,0.233779,0.0480426,0,1.0489,0.0856783,2.22061,0.177085,0,0.0689387,0.587998,4.77503,0.672557,0.44415,0.576324,2.30517,0.204683,0.231584,0,0.824239,0.356621,0,-0.000890726,0.237712,0.968451,0.270741,0.0484361,0.0495687,0.00568521,0.00497054,0.451811,0.046921,6.03021,-1.29111,10.0795,0.667114,0.585286,-7.3656,-0.333333,0.0279893,-0.0764818,0.611966,12.1667,5,0,0,2.25,5.375,0.875,-6.60256,0.0001,-0.00074503,0.0472182,1.95765,0.145877,46732,0.177108,230.81,1.18272
7038,2.31716,0.203489,0.81206,0.394803,0.00435216,0.000778751,0.00435216,0.199854,0.17102,0.560244,0.825978,0.0479487,0.0292795,0.0459891,0.23235,0.0470288,0,1.06209,0.0873076,2.24717,0.173271,0,0.0675424,0.594136,4.82623,0.678354,0.45389,0.56478,2.26342,0.210571,0.230072,0,0.858483,0.348529,0,-0.000996115,0.235364,0.968876,0.285502,0.0474983,0.0484984,0.00555357,0.00486075,0.4547,0.0459789,5.96393,-1.47406,9.91491,0.670569,0.573237,-7.53122,-0.333333,0.030499,-0.079044,0.617759,12.9167,5.875,0,0,2.08333,5,1.875,-6.60249,0.0001,-0.00177626,0.0471558,1.92173,0.148458,47485,0.177189,233.87,1.37356
7039,2.26651,0.196921,0.776558,0.387937,0.00435756,0.000802186,0.00435756,0.194317,0.163919,0.559893,0.785991,0.0480126,0.0288009,0.0459997,0.233321,0.0492742,0.00277778,1.06261,0.0820307,2.24634,0.179116,0,0.0695762,0.593248,4.8188,0.678171,0.453126,0.566435,2.26298,0.201781,0.230874,0,0.792072,0.325041,0,-0.000966385,0.241772,0.968977,0.282733,0.0475332,0.0485966,0.00619475,0.00551166,0.457784,0.0460557,6.08734,-1.28322,10.0024,0.667479,0.574771,-7.62326,-0.333333,0.0309394,-0.0766384,0.587821,10.3333,4.83333,0,0,1.58333,5.45833,1.41667,-6.60099,0.0001,-0.00182323,0.0439624,1.90892,0.139609,47987,0.17722,228.77,1.36694
7040,2.29131,0.196823,0.797015,0.384318,0.0043402,0.000702116,0.0043402,0.194749,0.167278,0.562202,0.811104,0.048247,0.027926,0.0461771,0.229894,0.0488244,0,1.05086,0.0857929,2.22672,0.176686,0,0.0697089,0.596528,4.82626,0.677942,0.45534,0.565013,2.26691,0.202986,0.227187,0,0.829853,0.335981,0,-0.000988728,0.239183,0.969125,0.285932,0.0475456,0.0486765,0.00543903,0.00475296,0.453555,0.0460538,6.0406,-0.965792,10.1107,0.664077,0.573891,-7.86786,-0.333333,0.0276161,-0.077117,0.607685,10.9583,6.04167,0,0,2.375,5.91667,1.70833,-6.59905,0.0001,-0.0014601,0.0452418,1.87133,0.147024,48705,0.177239,241.69,1.57755
7041,2.24992,0.201118,0.800061,0.393817,0.00438836,0.000816844,0.00438836,0.19695,0.168919,0.565474,0.812617,0.0484352,0.0281493,0.0464187,0.233664,0.0475209,0,1.05774,0.0858149,2.24705,0.175483,0,0.0687446,0.591578,4.80994,0.675875,0.449321,0.571557,2.28382,0.208205,0.231096,0,0.816645,0.352382,0,-0.0010037,0.240001,0.969215,0.27875,0.047866,0.0489223,0.00587275,0.00517437,0.454787,0.0463907,5.99827,-1.15463,10.0332,0.66643,0.573319,-7.6013,-0.333333,0.0314007,-0.0772335,0.606777,11.9583,6.04167,0,0,1.95833,5.79167,1.45833,-6.59616,0.0001,-0.00231286,0.0460131,1.90279,0.136957,48194,0.177223,238.29,1.47482
7042,2.33186,0.199486,0.802435,0.39025,0.00436675,0.000762419,0.00436675,0.196117,0.16882,0.56126,0.815245,0.048466,0.0278104,0.0463741,0.23226,0.0468668,0.00426257,1.05709,0.085992,2.23327,0.174167,0,0.0684699,0.59372,4.81283,0.677755,0.451995,0.567953,2.26662,0.204751,0.229546,0,0.828129,0.338057,0,-0.000938623,0.237556,0.969075,0.280564,0.0478537,0.0489529,0.00571281,0.00498879,0.452981,0.0463722,6.10004,-1.0478,10.0875,0.66575,0.577074,-7.75131,-0.333333,0.0298531,-0.0776846,0.607097,11.1667,6.79167,0,0,2.54167,5.625,1.41667,-6.59809,0.0001,-0.00229697,0.0407808,1.87262,0.1401,48841,0.177192,233.83,1.33646
7043,2.24793,0.20199,0.823201,0.391192,0.00437379,0.000781351,0.00437379,0.198664,0.173124,0.561058,0.833284,0.0479045,0.0288219,0.0459698,0.232204,0.0470044,0,1.05688,0.0887767,2.23904,0.174244,0,0.0673315,0.595095,4.81912,0.677898,0.45112,0.568436,2.26943,0.207065,0.229838,0,0.831249,0.393762,0,-0.00105694,0.235976,0.968998,0.282365,0.0475234,0.0483963,0.00554846,0.00487101,0.456204,0.0459865,6.06908,-1.52623,9.83643,0.674202,0.574266,-7.4515,-0.333333,0.0303524,-0.0784674,0.620212,11.6667,5.16667,0,0,1.83333,5.16667,1.75,-6.59993,0.0001,-0.00179553,0.0391072,1.86537,0.142808,48951,0.177156,228.99,1.4809
7044,2.19497,0.196228,0.799784,0.383924,0.00431439,0.00074837,0.00431439,0.197223,0.166322,0.559984,0.814569,0.0474165,0.0292288,0.045551,0.229174,0.0474447,0.00245098,1.05522,0.0861778,2.26183,0.174226,0,0.0672742,0.597234,4.83739,0.680784,0.458544,0.561275,2.2449,0.203784,0.226921,0,0.808078,0.348807,0,-0.00105308,0.234897,0.96907,0.289471,0.0471523,0.0479802,0.00518477,0.00452815,0.455209,0.0456124,5.88553,-1.68486,9.78958,0.674525,0.56232,-7.55975,-0.333333,0.0292272,-0.0785017,0.606105,10.875,4.54167,0,0,1.75,4.95833,2.375,-6.60508,0.0001,-0.00148536,0.0417983,1.85092,0.143835,49281,0.177074,237.21,1.167
7045,2.28377,0.200926,0.817688,0.389009,0.00436785,0.000760443,0.00436785,0.197647,0.172454,0.563093,0.83096,0.0480399,0.028564,0.0460491,0.232058,0.0501409,0,1.05566,0.0881779,2.27047,0.177863,0,0.0686656,0.590302,4.81675,0.67717,0.451835,0.568652,2.27004,0.207297,0.229778,0,0.831267,0.386619,0,-0.000932731,0.239592,0.96858,0.281423,0.0476434,0.0486582,0.00600541,0.00530992,0.459221,0.0461338,6.08391,-1.43187,9.96911,0.670667,0.578854,-7.49961,-0.333333,0.0295644,-0.0777475,0.623411,10.125,4.58333,0,0,1.54167,4.875,1.16667,-6.6098,0.0001,-0.0020578,0.0456344,1.9321,0.145946,47305,0.177053,235.39,1.51305
7046,2.31664,0.198744,0.790269,0.386885,0.00438827,0.000711447,0.00438827,0.194332,0.167734,0.55643,0.800987,0.0484841,0.028456,0.046434,0.23231,0.0503034,0.0101475,1.05186,0.0838146,2.26583,0.183701,0,0.0707425,0.590104,4.80548,0.676484,0.449272,0.569503,2.27502,0.205294,0.230085,0,0.822781,0.337353,0,-0.000942415,0.241014,0.9684,0.277487,0.0480044,0.0491036,0.00573348,0.00502704,0.458122,0.0465055,6.2524,-1.26034,10.0196,0.669644,0.58345,-7.51829,-0.333333,0.0271731,-0.0758885,0.593089,9.91667,4.41667,0,0,1.95833,5.33333,1.16667,-6.60871,0.0001,-0.00256717,0.0429041,1.87665,0.139624,48755,0.177053,230.62,1.28737
7047,2.34521,0.207292,0.807265,0.394079,0.0044101,0.000766267,0.0044101,0.198496,0.1736,0.564973,0.822697,0.0485269,0.028221,0.0464816,0.23584,0.0495216,0,1.06137,0.0886241,2.25945,0.179201,0,0.0700697,0.586273,4.78828,0.673645,0.446533,0.57372,2.29189,0.215045,0.233361,0,0.84781,0.334521,0,-0.000923872,0.243441,0.968102,0.273225,0.0481216,0.0491753,0.00655663,0.00579937,0.457903,0.0466408,6.28243,-1.29652,10.0167,0.670853,0.586737,-7.44793,-0.333333,0.0293431,-0.0770332,0.607998,11.75,5.70833,0,0,2.08333,5.58333,1.08333,-6.60885,0.0001,-0.00163992,0.0445427,1.86366,0.139823,49066,0.177067,232.67,1.39488
7048,2.32244,0.203529,0.808657,0.394678,0.00437163,0.000801562,0.00437163,0.201151,0.170944,0.561533,0.819241,0.0486223,0.0268873,0.0465123,0.23526,0.0474474,0,1.06767,0.0868537,2.25838,0.172839,0,0.0692561,0.588815,4.80646,0.67582,0.451372,0.567182,2.27245,0.209128,0.232516,0,0.826208,0.348183,0,-0.000928948,0.23423,0.969061,0.281332,0.0479014,0.0490596,0.00595879,0.00520742,0.455758,0.0464478,6.29123,-0.866602,10.1165,0.665313,0.578688,-7.85655,-0.333333,0.0309994,-0.0790431,0.606821,9.625,5.375,0,0,2.5,6.125,1.125,-6.60798,0.0001,-0.00186693,0.0460992,1.87437,0.141439,48766,0.177116,235.53,1.38971
7049,2.37876,0.192064,0.772143,0.381896,0.00437587,0.000777224,0.00437587,0.192061,0.1617,0.564941,0.783126,0.0484048,0.0271593,0.046314,0.231348,0.0501721,0,1.05223,0.080995,2.24652,0.181405,0,0.0711614,0.589928,4.81292,0.676784,0.450856,0.569602,2.27652,0.19862,0.228974,0,0.782992,0.332261,0,-0.00096015,0.242672,0.968713,0.281745,0.047675,0.0488968,0.00584143,0.00519718,0.456146,0.0462451,6.26655,-1.06506,10.0826,0.666827,0.57989,-7.71997,-0.333333,0.0298882,-0.0758075,0.586139,10.4583,6.16667,0,0,2.45833,5.16667,1.45833,-6.60793,0.0001,-0.00178358,0.0466183,1.8424,0.141682,49546,0.177151,234.77,1.21046
7050,2.32057,0.197798,0.772031,0.385134,0.00442767,0.00078746,0.00442767,0.195759,0.164828,0.563715,0.780918,0.0487442,0.0272999,0.0466829,0.235929,0.0486284,0,1.05898,0.0824446,2.22174,0.179076,0,0.0704461,0.587421,4.7795,0.673799,0.444338,0.575044,2.29657,0.203387,0.23351,0,0.772651,0.319793,0,-0.000905404,0.24116,0.968655,0.273792,0.0481802,0.0493412,0.00538686,0.00470946,0.454432,0.0467071,6.2623,-1.20427,10.0227,0.668797,0.585263,-7.48762,-0.333333,0.0301658,-0.0759701,0.5824,11.7083,5.16667,0,0,2.08333,5.875,1.33333,-6.60818,0.0001,-0.00130784,0.0434893,1.88728,0.138737,48520,0.17716,229.76,1.07885
7051,2.30197,0.203263,0.822773,0.398149,0.00432576,0.000894108,0.00432576,0.200519,0.171885,0.556314,0.835948,0.0475148,0.0288765,0.0455753,0.2331,0.0483035,0.00699301,1.07049,0.0893425,2.24022,0.170839,0,0.067261,0.600585,4.84156,0.681052,0.457179,0.561574,2.23953,0.209797,0.230704,0,0.827995,0.411777,0,-0.0010954,0.236481,0.968827,0.288309,0.047088,0.0479768,0.00605124,0.00536994,0.457803,0.0455919,6.11186,-1.57647,9.81787,0.674518,0.569472,-7.58423,-0.333333,0.0347002,-0.0797039,0.612387,12.125,5.83333,0,0,1.83333,4.70833,1.66667,-6.60932,0.0001,-0.0016762,0.0446174,1.84887,0.137354,49492,0.177165,237.75,1.41057
