step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
2620,0.226232,0.154615,0.0235523,0.0235523,0.599168,0.181446,0.747116,0.155054,0.0209499,0.0648063,0.0129503,0.204962,0.0229647,0,0.156104,0.0204892,2.94782,0.144994,0.2996,0.122059,0.722938,6.47517,0.943871,0.92369,0.0648292,0.236856,0.228299,0.183369,0,0,0,0,-0.00614764,0.0465707,0.903136,0.664295,0.0198395,0.0230514,-0.00327709,-0.00317195,0.474471,0.0143742,-7.40477,-18.3405,17.303,0.560731,1.48234,-7.08032,-0.909091,-0.116173,0.642524,6.83333,78.375,0,0,1.70833,3.75,0,-10.4243,0.0001,0.00817695,0.0549448,1.85386,0.128648,49585,0.138374,42.92,-0.774143
2621,0.23249,0.160994,0.0232786,0.0232786,0.599937,0.187013,0.746621,0.161397,0.0208367,0.0649592,0.0128954,0.203321,0.0229757,0,0.156997,0.0216284,2.92739,0.14355,0.299137,0.120621,0.725525,6.48172,0.945079,0.924577,0.063718,0.230054,0.234631,0.182252,0,0,0,0,-0.00615001,0.0468444,0.903453,0.665552,0.01975,0.0228859,-0.00356651,-0.00341187,0.470494,0.0142765,-7.47315,-18.33,17.2279,0.561817,1.47005,-7.13785,-0.909091,-0.11767,0.669028,8.45833,99.8333,0,0,2.04167,4.29167,0,-10.4233,0.0001,0.000133031,0.0473946,1.89315,0.126485,48674,0.13838,43.17,-0.764293
2622,0.238028,0.164795,0.0235422,0.0235422,0.602978,0.192996,0.748663,0.165198,0.0210836,0.0673972,0.0129926,0.205743,0.0226953,0,0.157041,0.0227486,2.94398,0.149516,0.299979,0.121929,0.732265,6.46311,0.942536,0.923723,0.0651077,0.237168,0.240458,0.184187,0,0,0,0,-0.00614866,0.0439525,0.902479,0.67,0.019525,0.0232001,-0.00273879,-0.00272558,0.481192,0.0139854,-7.28101,-18.5413,17.3903,0.559315,1.48223,-7.01824,-0.909091,-0.117116,0.684046,8.54167,82.8333,0,0,1.83333,3.83333,0,-10.4225,0.0001,-0.00139609,0.0525893,1.89778,0.151512,47969,0.138393,43.43,-0.761554
2623,0.243628,0.172354,0.0231259,0.0231259,0.603576,0.198698,0.74724,0.172803,0.0206455,0.0668296,0.0127695,0.203426,0.0229473,0,0.158066,0.0240586,2.94265,0.146624,0.300346,0.120556,0.733047,6.48566,0.94499,0.925072,0.0630794,0.228665,0.245813,0.182326,0,0,0,0,-0.00615688,0.0441807,0.903454,0.668866,0.019531,0.0227517,-0.00325407,-0.00312498,0.476013,0.0140047,-7.43121,-18.5077,17.1621,0.56398,1.46996,-7.03962,-0.909091,-0.119188,0.715472,8.08333,93.875,0,0,1.08333,4.41667,0,-10.4218,0.0001,0.00243139,0.052068,1.82456,0.12482,50428,0.138403,43.27,-0.598455
2624,0.247865,0.17403,0.023388,0.023388,0.606947,0.202417,0.749332,0.174433,0.0211339,0.0685373,0.0130434,0.205856,0.0226973,0,0.158226,0.0247452,2.94984,0.150815,0.299767,0.121736,0.741449,6.46831,0.943451,0.924223,0.0647679,0.2357,0.249934,0.184239,0,0,0,0,-0.00611039,0.0429614,0.90251,0.670921,0.0194264,0.0232286,-0.00254608,-0.00258896,0.482715,0.0138623,-7.27177,-18.5545,17.387,0.55903,1.47924,-7.02021,-0.909091,-0.118676,0.722604,9.20833,89.125,0,0,1.58333,3.79167,0,-10.4212,0.0001,-0.00132052,0.0547112,1.87368,0.135892,48917,0.13841,43.55,-0.719435
2625,0.249375,0.176938,0.0231174,0.0231174,0.603824,0.203471,0.746422,0.177265,0.0209548,0.0678954,0.0129577,0.204363,0.0227626,0,0.159284,0.0252444,2.95303,0.150283,0.300471,0.12047,0.736613,6.46924,0.943588,0.925099,0.0642581,0.233428,0.251345,0.183291,0,0,0,0,-0.00614274,0.0453506,0.90348,0.672664,0.0193326,0.0230302,-0.00272286,-0.00269147,0.481284,0.013818,-7.28335,-18.3884,17.2725,0.560856,1.46698,-7.11599,-0.909091,-0.119488,0.733208,8,87.0417,0,0,1.45833,4.70833,0,-10.4209,0.0001,-0.000883003,0.0576645,1.88626,0.14862,48309,0.138418,43.39,-0.622991
2626,0.260442,0.18481,0.0233098,0.0233035,0.61181,0.214193,0.750012,0.185074,0.0211719,0.0700368,0.0130466,0.20581,0.0224983,0,0.158973,0.0272986,2.94614,0.154323,0.300018,0.121251,0.750112,6.45822,0.942899,0.924476,0.0649923,0.236036,0.262254,0.184369,0.00034153,0.00034153,0,0,-0.0061136,0.040604,0.902502,0.676004,0.0190973,0.0233299,-0.00220897,-0.00224009,0.488377,0.0135177,-7.16119,-18.7033,17.3593,0.561137,1.47314,-6.92995,-0.909091,-0.120077,0.765576,9.875,93.125,0,0,1.375,3.91667,0,-10.4204,0.0001,0.00533137,0.0533895,1.83331,0.13215,50015,0.13843,44,-0.56012
2627,0.262095,0.189276,0.0231754,0.0231754,0.608708,0.217944,0.748655,0.189474,0.0210144,0.0700955,0.01298,0.203642,0.0223375,0,0.158503,0.0281775,2.96416,0.15819,0.299406,0.120152,0.750459,6.46044,0.942371,0.924912,0.0644561,0.234306,0.264518,0.182614,0,0,0,0,-0.00614902,0.0416336,0.9033,0.680192,0.0188803,0.0231429,-0.00225987,-0.00221945,0.488225,0.0133303,-7.15536,-18.5701,17.2709,0.561051,1.46127,-7.00891,-0.909091,-0.120255,0.783308,9.04167,84.1667,0,0,1.45833,4.66667,0,-10.4202,0.0001,-0.00116269,0.0620291,1.89532,0.129985,48537,0.138429,43.1,-0.503503
2628,0.268108,0.195653,0.0230454,0.0230378,0.610334,0.223457,0.750567,0.196146,0.021136,0.0715822,0.0130657,0.202911,0.0221876,0,0.158816,0.0300564,2.95122,0.160579,0.299193,0.11977,0.759984,6.4577,0.943105,0.925333,0.06416,0.232834,0.270683,0.181855,0.000404531,0.000404531,0,0,-0.0061122,0.0401775,0.903246,0.683836,0.0186624,0.0232138,-0.00196771,-0.0019577,0.492591,0.0130957,-7.05783,-18.5996,17.3215,0.559587,1.45861,-7.04077,-0.909091,-0.121347,0.809957,11.7083,91.2917,0,0,1.41667,5.25,0,-10.4204,0.0001,-0.00185034,0.0570687,1.87113,0.127248,49191,0.138426,43.81,-0.62203
2629,0.274966,0.20223,0.0229528,0.0229454,0.612824,0.230312,0.7507,0.202539,0.021119,0.0719994,0.0130717,0.202859,0.0221399,0,0.159791,0.0313674,2.98142,0.163631,0.30022,0.119215,0.765081,6.46595,0.942744,0.925633,0.0642291,0.234041,0.276998,0.181994,0.000382263,0.000382263,0,0,-0.00614337,0.0402151,0.904158,0.687419,0.0184997,0.023198,-0.00206438,-0.00198047,0.492769,0.0129584,-7.04459,-18.4595,17.2448,0.559824,1.44561,-7.11151,-0.909091,-0.122399,0.837821,10.5833,83.375,0,0,1.5,5.45833,0,-10.4204,0.0001,0.00587073,0.0610007,1.88507,0.125165,48901,0.138432,43.28,-0.370456
