step,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/action_over_limit,Episode_Reward/curriculum_accelerate,Episode_Reward/curriculum_alignment,Episode_Reward/curriculum_continuous,Episode_Reward/curriculum_hold,Episode_Reward/curriculum_steering,Episode_Reward/curriculum_transfer,Episode_Reward/dynamic_action_rate,Episode_Reward/failure,Episode_Reward/foreaft_balance,Episode_Reward/joint_torques_l2,Episode_Reward/self_collisions,Episode_Reward/waist_support,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
16625,0.958788,0.0202016,0.0434912,0.0134671,0.121179,0.00836773,0.202358,0.333996,3.97654,0.0599581,0.299449,0.0715789,0.876908,6.94989,0.985727,1,0.00732032,0.116762,0.705044,0.140666,0.607237,0.986274,0.607237,0,-0.00430439,0.0302932,0.91972,0.841353,0.0107996,0.0188246,0.00145899,0.00175995,0.561959,0.0133155,-11.2157,-13.2845,10.6405,0.713834,0.819971,-16.5937,-0.0177752,0,-0.000607351,1.4819,2.34715,0,0,-0.00362079,-0.98084,-0.168312,-0.000393476,-0.019509,0.373748,4.20833,12.2917,0,0,30.0417,13.8333,1.20833,-16.9103,1.5e-05,-0.000970317,0.102891,1.62181,0.0894232,57446,0.102841,73.91,5.9391
16626,0.962706,0.0200494,0.0434045,0.0133679,0.121041,0.00860914,0.203947,0.334604,3.98633,0.0614071,0.30046,0.0715556,0.879546,6.95369,0.985793,1,0.00720451,0.115889,0.70277,0.140741,0.633727,0.989564,0.633727,0,-0.00431662,0.0302392,0.918066,0.839365,0.0108732,0.0187391,0.00142341,0.00171354,0.561411,0.0132993,-11.3431,-13.5731,10.7354,0.711579,0.818882,-16.3533,-0.0178075,0,-0.000497135,1.49665,2.38022,0,0,-0.00364143,-0.979979,-0.165769,-0.00039455,-0.0186585,0.379155,5.375,13.7083,0,0,29.8333,12.6667,1.29167,-16.8953,2.25e-05,4.30977e-05,0.105665,1.61118,0.0917442,57726,0.102873,73.79,5.89423
16627,0.963335,0.0197899,0.044286,0.0131805,0.119731,0.00854469,0.203349,0.332983,3.96053,0.0615872,0.29978,0.0709946,0.878273,6.954,0.986497,1,0.00680579,0.109886,0.699872,0.139243,0.631903,0.986272,0.631903,0,-0.00436573,0.0310221,0.917443,0.841641,0.0106951,0.0185152,0.00144841,0.00175288,0.562017,0.013088,-11.2833,-13.9256,10.6494,0.715646,0.813641,-16.1752,-0.0176111,0,-0.000609986,1.49737,2.39059,0,0,-0.00365737,-0.972944,-0.167649,-0.000396422,-0.0179052,0.38182,5.25,14.375,0,0,29.0417,12.9583,1.625,-16.8978,1.5e-05,0.000502495,0.11239,1.60054,0.0878704,58222,0.102864,75.33,6.19848
16628,0.959887,0.0195672,0.0444968,0.0130009,0.121138,0.00855096,0.203357,0.334011,3.97878,0.0621271,0.299568,0.070931,0.875618,6.95423,0.985931,1,0.00669754,0.111249,0.704734,0.140842,0.603696,0.983915,0.603696,0,-0.00438269,0.0306529,0.917241,0.842934,0.0106048,0.0183702,0.00148865,0.00171331,0.560744,0.0129871,-11.2158,-14.1131,10.6689,0.7142,0.80991,-16.024,-0.0176283,0,-0.00050766,1.4866,2.35767,0,0,-0.00364687,-0.985063,-0.165991,-0.000394503,-0.0194681,0.375805,5.04167,14.5833,0,0,27.9583,14.2917,0.958333,-16.8959,2.25e-05,-0.000775517,0.115835,1.59059,0.0890536,58526,0.102864,73.27,5.66664
16629,0.962584,0.0199038,0.0435046,0.0132519,0.119918,0.0085425,0.203029,0.333494,3.95564,0.0618349,0.299678,0.0713012,0.877566,6.95727,0.985879,1,0.00717188,0.11873,0.701998,0.139582,0.624567,0.992786,0.624567,0,-0.00432576,0.0307916,0.918189,0.841615,0.0107392,0.0185974,0.00142733,0.00173778,0.561893,0.0131635,-11.3781,-13.5951,10.6797,0.712549,0.812303,-16.3226,-0.0177152,0,-0.000469305,1.49067,2.36897,0,0,-0.00365454,-0.972499,-0.164836,-0.000394685,-0.0191489,0.377821,5,13.9167,0,0,31.125,13.3333,1.70833,-16.8972,1e-05,0.000676997,0.104471,1.56254,0.0857375,59640,0.102856,74.91,6.07793
16630,0.957493,0.020008,0.0442215,0.0132969,0.121684,0.00859135,0.203765,0.332937,3.97658,0.0625196,0.300041,0.0718396,0.875843,6.95462,0.985929,1,0.00702557,0.11651,0.705203,0.141435,0.614183,0.989901,0.614183,0,-0.00433884,0.0319718,0.918626,0.840443,0.0107765,0.0187156,0.00155882,0.00184137,0.563418,0.0131292,-11.1465,-13.664,10.8248,0.709398,0.816961,-16.2269,-0.0178076,0,-0.000572633,1.48438,2.3577,0,0,-0.00363002,-0.975207,-0.165331,-0.000393434,-0.0191423,0.375678,4.625,13.4583,0,0,28.625,13.5,1.5,-16.9041,1.5e-05,-0.00123776,0.110011,1.51938,0.0893462,61106,0.102848,71.15,6.1601
16631,0.960639,0.0198033,0.044448,0.0131673,0.120845,0.00855592,0.20301,0.334387,3.99162,0.0624294,0.2997,0.0711491,0.877423,6.9557,0.986014,1,0.00715334,0.117186,0.704416,0.140522,0.615233,0.990214,0.615233,0,-0.00431434,0.0320605,0.918048,0.84102,0.0107211,0.0185734,0.00156836,0.00181368,0.562568,0.0130884,-11.1283,-13.865,10.7341,0.712502,0.818061,-16.1712,-0.01777,0,-0.000649997,1.48755,2.35782,0,0,-0.00366006,-0.983989,-0.166757,-0.000395163,-0.0189525,0.375664,4.83333,13.8333,0,0,29.4167,12.4167,1.04167,-16.91,2.25e-05,-0.0011032,0.107522,1.57001,0.0847909,59405,0.102835,73.81,6.00801
16632,0.957215,0.0197279,0.0433198,0.0131374,0.120747,0.00843103,0.203172,0.331678,3.96555,0.0618075,0.299668,0.070812,0.879659,6.96319,0.985966,1,0.00718036,0.121919,0.70351,0.140575,0.61219,0.98672,0.61219,0,-0.00432266,0.0313014,0.918619,0.841837,0.01067,0.0184382,0.00144234,0.00167376,0.559247,0.0131157,-11.3548,-13.6192,10.627,0.713077,0.80811,-16.3118,-0.0175566,0,-0.000505305,1.48096,2.34812,0,0,-0.00365117,-0.978367,-0.163761,-0.000395138,-0.0198737,0.374052,4.95833,13.7917,0,0,30.7083,13.8333,1.375,-16.9131,1e-05,0.00560249,0.105542,1.53824,0.0841901,60590,0.102838,72.24,6.04578
16633,0.964428,0.0196256,0.0437237,0.0130841,0.12138,0.00842462,0.204384,0.335332,3.97605,0.0621608,0.300067,0.0703922,0.877462,6.96202,0.985991,1,0.00696641,0.116741,0.703443,0.141088,0.631821,0.990042,0.631821,0,-0.00432524,0.0318032,0.91879,0.843039,0.0106333,0.0183287,0.00160826,0.00183316,0.561793,0.013063,-11.1886,-13.7593,10.57,0.715635,0.804444,-16.2682,-0.0174095,0,-0.000685057,1.49814,2.38165,0,0,-0.00365013,-0.971859,-0.167475,-0.000395761,-0.0183991,0.379252,5.20833,13.0833,0,0,28.7917,13.75,1.625,-16.9118,1e-05,0.00400187,0.108634,1.56632,0.0864961,59476,0.102833,72.4,5.95213
16634,0.960389,0.0198542,0.043658,0.0132262,0.121345,0.00844818,0.203191,0.334885,3.97445,0.0605281,0.29981,0.0709202,0.877918,6.96054,0.985764,1,0.00719668,0.120565,0.705154,0.140972,0.612275,0.986374,0.612275,0,-0.00432527,0.0306946,0.919232,0.842378,0.0106858,0.0185228,0.00153891,0.00179157,0.56213,0.013144,-11.1524,-13.5788,10.6283,0.713836,0.814671,-16.3717,-0.0176316,0,-0.00056084,1.48794,2.35721,0,0,-0.00362944,-0.976967,-0.164881,-0.000390945,-0.0185801,0.375156,5.125,13.0417,0,0,29.4167,13.5417,1.375,-16.9085,1e-05,0.00234688,0.107875,1.54369,0.0875998,60261,0.102826,75.6,6.34544
16635,0.966104,0.0200912,0.0432948,0.0133841,0.122013,0.00857217,0.204203,0.338595,3.94881,0.0609726,0.300664,0.0714081,0.87626,6.95441,0.985712,1,0.00703584,0.119774,0.70801,0.141676,0.640389,0.99305,0.640389,0,-0.00433382,0.0299122,0.918972,0.83994,0.0108485,0.01874,0.00151504,0.00180805,0.563284,0.0133291,-11.1599,-13.6338,10.6861,0.713601,0.81438,-16.3351,-0.0174025,0,-0.00052649,1.50528,2.40329,0,0,-0.00363548,-0.981618,-0.167761,-0.000390511,-0.0176944,0.382825,5.45833,13.875,0,0,30.1667,15.25,1.25,-16.9048,1.5e-05,-0.000547057,0.107207,1.52945,0.0857089,60863,0.102824,72.43,6.30878
16636,0.960493,0.0195462,0.044333,0.0129894,0.121476,0.00858775,0.203567,0.334418,3.98338,0.0622852,0.300036,0.0709458,0.877379,6.96451,0.986433,1,0.00667412,0.107173,0.705616,0.141357,0.623302,0.992749,0.623302,0,-0.00437066,0.0306359,0.917297,0.842278,0.0106447,0.0183462,0.00147961,0.00171866,0.561595,0.0129803,-11.1691,-14.0843,10.7176,0.712672,0.810434,-16.0023,-0.0177098,0,-0.00046562,1.4874,2.35979,0,0,-0.00365137,-0.980739,-0.1636,-0.000395162,-0.0188213,0.375728,5.41667,15.375,0,0,28.6667,14.625,1.16667,-16.9046,2.25e-05,0.000771494,0.115746,1.51617,0.0853062,61383,0.102818,72.14,6.22972
16637,0.95264,0.0194685,0.0445315,0.0129223,0.121803,0.00869975,0.203724,0.331856,3.98032,0.0631707,0.299585,0.0713066,0.877091,6.96585,0.986589,1,0.0064788,0.104343,0.707221,0.141902,0.604981,0.98524,0.604981,0,-0.00438624,0.0308309,0.917246,0.84146,0.0106649,0.0182976,0.00153861,0.00174574,0.56186,0.0129951,-11.1882,-14.1986,10.747,0.712234,0.801505,-15.8864,-0.0175272,0,-0.000610908,1.47432,2.33775,0,0,-0.00361722,-0.98136,-0.163319,-0.00039099,-0.0202064,0.372215,6.04167,14.5833,0,0,26.25,14.7917,1.08333,-16.8908,1e-05,0.0065055,0.107626,1.48353,0.0826049,62768,0.102831,72.58,5.59366
16638,0.957154,0.0195593,0.0446554,0.0130111,0.121871,0.00854257,0.203525,0.335519,3.98924,0.0618922,0.299962,0.0707151,0.877596,6.95944,0.986052,1,0.00673162,0.111912,0.710455,0.141957,0.607001,0.988977,0.607001,0,-0.00435535,0.0305379,0.917355,0.842984,0.0106103,0.0183153,0.00152323,0.00174754,0.562395,0.0129807,-11.0771,-14.1598,10.6891,0.713865,0.808572,-16.0104,-0.0174191,0,-0.000562608,1.48203,2.34912,0,0,-0.00361666,-0.980718,-0.164551,-0.000390794,-0.0184772,0.374081,5.58333,14.875,0,0,28.125,14.25,1.16667,-16.8964,1.5e-05,-0.000496351,0.106182,1.4894,0.0818899,62562,0.10281,74.38,6.09291
16639,0.956776,0.0195614,0.0448656,0.0129757,0.121594,0.00871986,0.203978,0.333307,3.98839,0.0635486,0.299899,0.0712084,0.875918,6.96,0.986662,1,0.00653843,0.107895,0.704398,0.141607,0.600892,0.984765,0.600892,0,-0.0043798,0.0316589,0.916942,0.841261,0.0106744,0.0183688,0.00159765,0.00184358,0.564081,0.0129796,-11.1816,-14.221,10.7661,0.712123,0.806319,-15.9064,-0.0176351,0,-0.000642448,1.48539,2.3645,0,0,-0.00364369,-0.98189,-0.16406,-0.000392087,-0.0179226,0.376897,6.08333,15.375,0,0,27.6667,14.2917,1.04167,-16.8877,2.25e-05,-8.27951e-05,0.112282,1.50322,0.0833712,61959,0.102752,74.1,5.91582
16640,0.963585,0.0191964,0.0451904,0.012765,0.121278,0.00862432,0.204027,0.335662,3.97744,0.0639588,0.29989,0.0698216,0.876647,6.97132,0.987129,1,0.00617363,0.104307,0.704381,0.140912,0.642161,0.988019,0.642161,0,-0.0043826,0.0318976,0.916914,0.844636,0.0104657,0.0180033,0.00166902,0.00187318,0.563592,0.0128007,-11.0988,-14.4467,10.5915,0.71602,0.796317,-15.83,-0.0173645,0,-0.000638619,1.50163,2.39389,0,0,-0.0036378,-0.974865,-0.167559,-0.000393926,-0.016812,0.38196,6.04167,16.2083,0,0,26.7083,14.875,1.45833,-16.8994,1e-05,0.00526315,0.105435,1.4966,0.0848229,62161,0.102748,73.35,6.43917
16641,0.948402,0.0192865,0.0453436,0.0127973,0.122017,0.00859605,0.204147,0.330405,4.00642,0.0633871,0.300365,0.0704334,0.877029,6.96189,0.986425,1,0.00649724,0.107104,0.707068,0.142165,0.600352,0.983497,0.600352,0,-0.00440742,0.0316033,0.915795,0.843745,0.0104753,0.0181074,0.00132364,0.00158074,0.559661,0.0128186,-11.2375,-14.5144,10.7035,0.713696,0.800239,-15.8127,-0.0174323,0,-0.000532992,1.4748,2.35051,0,0,-0.00362134,-0.982887,-0.163005,-0.000393285,-0.0176719,0.37485,5.79167,15.625,0,0,26.875,13.1667,1.20833,-16.8961,1e-05,-0.000747095,0.106387,1.49694,0.083998,62180,0.102743,74.4,6.24535
16642,0.96286,0.0191484,0.0455204,0.0127094,0.121876,0.00864183,0.204626,0.335554,3.98346,0.0650088,0.300422,0.0698963,0.874797,6.96823,0.987372,1,0.00614401,0.0992526,0.70465,0.141861,0.622126,0.987584,0.622126,0,-0.00439005,0.0327411,0.916774,0.844303,0.0104346,0.0179609,0.00169622,0.00189919,0.564892,0.0127777,-11.0516,-14.5387,10.6229,0.715866,0.793158,-15.765,-0.0172973,0,-0.000771518,1.50041,2.39785,0,0,-0.00362826,-0.976725,-0.168865,-0.000393755,-0.0174059,0.382756,5.66667,15.3333,0,0,26.4583,15.2917,1.41667,-16.8971,1.5e-05,-0.00015198,0.11594,1.49537,0.0837009,62254,0.102714,73.97,6.3769
16643,0.962309,0.0193699,0.0450372,0.01287,0.12134,0.00858334,0.203427,0.336089,3.9872,0.0631942,0.299835,0.0703853,0.877118,6.96644,0.986614,1,0.00655737,0.109046,0.707102,0.1413,0.604661,0.992549,0.604661,0,-0.00437008,0.0313132,0.917378,0.843326,0.0105285,0.0181583,0.00161869,0.0018216,0.563014,0.0129044,-11.1234,-14.247,10.6677,0.713435,0.799193,-15.9412,-0.017452,0,-0.000694292,1.49029,2.36411,0,0,-0.00362826,-0.979381,-0.168214,-0.000390349,-0.0171505,0.376757,5.33333,14.4583,0,0,27,14.5,1.29167,-16.9052,2.25e-05,0.000629695,0.111994,1.53588,0.0864704,60593,0.102688,72.87,6.28834
16644,0.954145,0.0194548,0.0447739,0.0129207,0.121992,0.00857355,0.20437,0.332582,4.0054,0.0635232,0.300459,0.0705344,0.87799,6.96564,0.986501,1,0.00654028,0.108931,0.706838,0.14191,0.60071,0.981662,0.60071,0,-0.00437256,0.0319335,0.917224,0.842477,0.0105666,0.018243,0.00135791,0.001627,0.560175,0.0129127,-11.2266,-14.174,10.6605,0.713499,0.804261,-16.0085,-0.0174954,0,-0.000573599,1.48534,2.35773,0,0,-0.00364967,-0.98207,-0.166074,-0.000394372,-0.0179255,0.375609,5.04167,15.5417,0,0,27.7917,14.3333,1.125,-16.9085,2.25e-05,0.00167427,0.112813,1.50475,0.0832756,61903,0.102679,73.22,6.10395
16645,0.961014,0.0192633,0.045103,0.012801,0.122265,0.00859407,0.205031,0.335208,4.0171,0.0640391,0.300494,0.0701288,0.87676,6.97215,0.98701,1,0.00639581,0.104529,0.706692,0.142278,0.617263,0.986525,0.617263,0,-0.00439654,0.0318526,0.916887,0.843895,0.010457,0.0180529,0.00146793,0.00168755,0.561013,0.0128192,-11.1754,-14.3988,10.5907,0.716039,0.798111,-15.8779,-0.0175321,0,-0.00057605,1.4965,2.3849,0,0,-0.00365072,-0.977351,-0.16723,-0.000396354,-0.0175187,0.380454,6.16667,15.3333,0,0,26.9167,14.25,1.29167,-16.9112,1e-05,0.00374003,0.117783,1.52112,0.0893769,61039,0.102674,72.41,6.02815
16646,0.957165,0.0194094,0.0454689,0.0128865,0.122163,0.0086141,0.204486,0.333968,4.04482,0.063351,0.300084,0.0707303,0.877347,6.96086,0.986399,1,0.00667665,0.111632,0.706989,0.142253,0.605101,0.982496,0.605101,0,-0.00438258,0.031881,0.917129,0.842972,0.0105415,0.0182191,0.00165139,0.00183821,0.563158,0.0128771,-11.0993,-14.2827,10.7165,0.712929,0.805192,-15.9069,-0.0176439,0,-0.00071786,1.48422,2.35362,0,0,-0.0036285,-0.978128,-0.165079,-0.000392316,-0.0182355,0.374981,5.16667,15.625,0,0,28.375,14.6667,1.29167,-16.9167,1.5e-05,-0.000573216,0.117912,1.53125,0.0881255,60704,0.102677,75.09,6.12987
16647,0.953924,0.0196651,0.0443225,0.0130929,0.122173,0.00846146,0.20427,0.332366,4.0038,0.0619657,0.300014,0.0702204,0.874642,6.95974,0.986463,1,0.00694509,0.11191,0.706075,0.141902,0.615496,0.982477,0.615496,0,-0.00433636,0.0314238,0.918442,0.841976,0.0106188,0.0183962,0.00149191,0.00172396,0.560891,0.0130327,-11.1453,-13.909,10.625,0.713579,0.809777,-16.1912,-0.0175262,0,-0.000650623,1.48393,2.36204,0,0,-0.00364416,-0.983646,-0.167508,-0.000393434,-0.0172917,0.376559,4.79167,13.7083,0,0,29.2083,14.375,1.08333,-16.9246,1.5e-05,0.000916937,0.108979,1.5081,0.0840402,61743,0.102695,73.46,6.15921
16648,0.958912,0.0198711,0.043425,0.0132238,0.121476,0.00856347,0.203336,0.334618,4.0175,0.0623925,0.299793,0.0711199,0.87828,6.95803,0.985584,1,0.00706119,0.115329,0.706264,0.141205,0.618253,0.992215,0.618253,0,-0.00430238,0.031289,0.918919,0.840376,0.0107491,0.0185626,0.00152527,0.0017852,0.562605,0.0131785,-11.2092,-13.6658,10.655,0.712916,0.813298,-16.2988,-0.0176629,0,-0.00072169,1.4865,2.35395,0,0,-0.00363864,-0.982104,-0.166999,-0.000394705,-0.01997,0.374695,5.08333,13.5417,0,0,28.4167,13.0833,1.33333,-16.9252,1e-05,0.00225226,0.110192,1.5227,0.0853789,61131,0.10271,72.87,6.23296
16649,0.959205,0.0201067,0.0434834,0.0133878,0.122203,0.00847378,0.203456,0.334748,4.03411,0.0613428,0.299938,0.0712652,0.875914,6.95708,0.985301,1,0.00723412,0.117692,0.706974,0.14164,0.613603,0.992222,0.613603,0,-0.00428704,0.0312204,0.920089,0.840625,0.0107715,0.0187419,0.00162598,0.00190511,0.564209,0.0132397,-11.1167,-13.3986,10.6586,0.710983,0.817226,-16.4786,-0.0176882,0,-0.00072454,1.48897,2.36649,0,0,-0.00363196,-0.988485,-0.166015,-0.000396169,-0.0206668,0.376786,4.75,12.8333,0,0,30.125,15.125,0.666667,-16.9278,1.5e-05,-0.000360604,0.104708,1.51091,0.0840485,61634,0.102714,72.65,6.20692
16650,0.966716,0.0199914,0.0438229,0.0133146,0.120449,0.00857381,0.203003,0.336608,3.97515,0.0619661,0.299424,0.071454,0.878946,6.95008,0.985701,1,0.007117,0.114952,0.703876,0.140026,0.647545,0.988572,0.647545,0,-0.00434056,0.0309535,0.918273,0.84039,0.0107938,0.0187028,0.00158154,0.00183324,0.56212,0.0131897,-11.233,-13.669,10.7402,0.71157,0.81835,-16.2958,-0.0177088,0,-0.00056405,1.49897,2.37824,0,0,-0.00364452,-0.974858,-0.167016,-0.00039242,-0.0195125,0.379197,5.08333,13.8333,0,0,30.5833,13.5417,1.70833,-16.9275,2.25e-05,-0.000397263,0.11795,1.49329,0.0850482,62283,0.1027,74.02,6.37545
16651,0.958771,0.0197759,0.0444015,0.0131339,0.121707,0.00860881,0.203279,0.335305,4.02075,0.0631251,0.299677,0.0715113,0.876763,6.95469,0.986187,1,0.00683992,0.111702,0.70777,0.141548,0.616903,0.984917,0.616903,0,-0.00436349,0.0306507,0.917612,0.840903,0.0107464,0.0185626,0.00147434,0.00172288,0.562246,0.0131018,-11.1558,-13.9773,10.7733,0.712249,0.809832,-16.0766,-0.0174391,0,-0.000613727,1.48548,2.35102,0,0,-0.00365,-0.978005,-0.164737,-0.000394151,-0.0186309,0.374252,4.91667,13.5833,0,0,27.75,14.375,1.33333,-16.9225,1e-05,0.00906673,0.109023,1.54255,0.0895905,60230,0.102706,76.25,6.16616
16652,0.955748,0.0198192,0.0446079,0.0131914,0.121331,0.00861161,0.203262,0.332819,4.01951,0.0630343,0.300013,0.0708935,0.876818,6.95473,0.98622,1,0.00690406,0.11428,0.705091,0.140998,0.611142,0.976647,0.611142,0,-0.00434556,0.0316542,0.917791,0.840214,0.0107144,0.01854,0.00136254,0.00164714,0.560648,0.0131055,-11.1623,-13.9699,10.6758,0.713637,0.813509,-16.1516,-0.0173701,0,-0.000671657,1.48682,2.36504,0,0,-0.00364992,-0.983217,-0.165947,-0.000397056,-0.0180681,0.377315,5.75,15.25,0,0,29.4583,13.75,1.16667,-16.9114,1.5e-05,-0.00124771,0.110395,1.57679,0.0853724,59142,0.102679,73.53,6.04237
16653,0.969443,0.0196948,0.043464,0.013128,0.120198,0.0085095,0.203004,0.337794,3.96248,0.0622508,0.299848,0.070415,0.877279,6.96285,0.986062,1,0.0068816,0.112642,0.704691,0.139768,0.641449,0.992115,0.641449,0,-0.00434015,0.030829,0.91824,0.842636,0.0106465,0.0183736,0.00145467,0.00173691,0.562206,0.0131253,-11.2644,-13.8235,10.597,0.714753,0.799311,-16.2497,-0.0170363,0,-0.000589007,1.49977,2.37608,0,0,-0.00363578,-0.97661,-0.168789,-0.000391473,-0.0180981,0.378695,5.375,13.4583,0,0,29.25,14.7083,1.375,-16.9222,2.25e-05,0.000248563,0.11288,1.53628,0.0870235,60557,0.102657,73.9,6.13088
16654,0.958872,0.0200253,0.0438144,0.0133407,0.120637,0.00859485,0.203223,0.333114,3.99703,0.0620021,0.299807,0.0715302,0.877386,6.95598,0.985571,1,0.00695202,0.113213,0.705423,0.140118,0.610098,0.989718,0.610098,0,-0.00433913,0.0309345,0.918704,0.840867,0.010801,0.0186826,0.00145525,0.00176839,0.561725,0.0132549,-11.1918,-13.6589,10.6612,0.713479,0.809797,-16.3478,-0.0172646,0,-0.000560635,1.48567,2.3523,0,0,-0.00363064,-0.97362,-0.167376,-0.000394381,-0.0180035,0.374741,4.75,12.5833,0,0,28.5833,14.2917,1.58333,-16.9299,1.5e-05,0.0015463,0.109306,1.54371,0.0855498,60336,0.10263,73.48,6.20647
16655,0.957887,0.0200047,0.0438398,0.0133117,0.121134,0.00857144,0.203335,0.333098,4.00332,0.0631503,0.300059,0.071527,0.876018,6.95386,0.985352,1,0.00698847,0.114165,0.705628,0.140683,0.616768,0.989638,0.616768,0,-0.00431805,0.0322323,0.918372,0.840694,0.0107717,0.0186989,0.00140284,0.00172117,0.560762,0.0132021,-11.1999,-13.6975,10.6472,0.714275,0.817121,-16.348,-0.0175356,0,-0.000674193,1.48493,2.35476,0,0,-0.00364929,-0.975559,-0.165998,-0.000395808,-0.0182802,0.375008,5.29167,12.9167,0,0,29.3333,14.6667,1.5,-16.944,1.5e-05,-0.000912919,0.121588,1.53763,0.0841544,60614,0.102601,73.63,6.01841
16656,0.961164,0.0202849,0.0436922,0.0135022,0.120619,0.00866617,0.203403,0.334631,3.99554,0.0624883,0.299643,0.0722444,0.875764,6.95219,0.985938,1,0.00722609,0.119859,0.704373,0.139963,0.638296,0.985662,0.638296,0,-0.00431927,0.0320027,0.918689,0.839019,0.0109272,0.0189447,0.00140301,0.00175499,0.563169,0.0133722,-11.1985,-13.5312,10.7379,0.712308,0.818562,-16.4116,-0.0175503,0,-0.000574542,1.49599,2.37583,0,0,-0.00366129,-0.975005,-0.167289,-0.00039806,-0.0183513,0.378717,5.04167,13.375,0,0,30,14.2083,1.45833,-16.9536,2.25e-05,-0.000458322,0.112625,1.55889,0.0910778,59579,0.102569,73.93,5.98117
16657,0.954482,0.0199398,0.0436738,0.0132579,0.121683,0.00858115,0.203377,0.333441,4.0207,0.0626787,0.299755,0.0716059,0.875682,6.9596,0.985843,1,0.00682269,0.111505,0.708962,0.141355,0.604126,0.983658,0.604126,0,-0.00432296,0.0313157,0.918651,0.84086,0.0108003,0.0186489,0.00141638,0.00171113,0.561763,0.0132406,-11.1861,-13.6886,10.6534,0.713098,0.811492,-16.3058,-0.0174173,0,-0.000592934,1.4811,2.34108,0,0,-0.00364177,-0.977479,-0.167489,-0.000393143,-0.0192462,0.372357,6.04167,13.4583,0,0,28.375,15.2917,1.29167,-16.9645,1e-05,0.00118975,0.120126,1.53006,0.0840209,60904,0.10259,74.21,5.90921
16658,0.960566,0.0200232,0.0432348,0.0133559,0.121072,0.00852396,0.203659,0.334557,3.97517,0.0624768,0.299471,0.071381,0.875289,6.95506,0.985591,1,0.00734772,0.120253,0.705256,0.14069,0.627708,0.985891,0.627708,0,-0.00430532,0.0317004,0.918845,0.841218,0.0107923,0.0186534,0.00141582,0.00173772,0.56178,0.0132828,-11.2705,-13.5369,10.6041,0.714649,0.811779,-16.4316,-0.0174052,0,-0.000687247,1.49398,2.37453,0,0,-0.00365872,-0.981281,-0.167789,-0.000397315,-0.0189094,0.37857,4.91667,12.875,0,0,30.0417,13.2083,1.16667,-16.9695,1.5e-05,-0.000980583,0.111715,1.54992,0.0853243,60115,0.102615,72.72,5.83848
16659,0.952388,0.0200387,0.0435595,0.013316,0.121941,0.00871315,0.204657,0.330773,4.00022,0.0631959,0.30102,0.0721353,0.875722,6.9538,0.985806,1,0.00681308,0.110595,0.704869,0.141547,0.579332,0.988507,0.579332,0,-0.00432958,0.0315593,0.918301,0.838774,0.0108809,0.018776,0.00137034,0.00166447,0.561004,0.0132542,-11.2206,-13.7078,10.7983,0.709408,0.814975,-16.2426,-0.0174454,0,-0.000587304,1.47801,2.341,0,0,-0.00364713,-0.974555,-0.164143,-0.000394051,-0.0201468,0.372151,5.75,14.0417,0,0,29.0417,14.9583,1.54167,-16.967,1e-05,0.000159233,0.102965,1.49475,0.0841131,62262,0.102625,74.02,5.97963
