step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
4920,0.0531842,0.205833,0.00635677,0.00635677,0.0769719,0.0525714,0.841083,0.205833,0.055871,0.00885042,0.0544545,0.218335,0.0753152,0,0.689462,0.0167926,1.90522,0.281268,0,0.0929923,0.446559,3.94889,0.549648,0.208681,0.768568,3.16522,0.0531842,0.213874,0,0.333333,0,0,0.000918722,0.410795,0.95238,0.117072,0.0554371,0.0575526,-0.006626,-0.00824415,0.433176,0.052957,9.05114,1.50928,8.68355,0.752187,0.577678,-3.38372,-0.333333,-0.0237187,0.26487,1.125,0.5,0,0,0,0,0,-7.54089,0.0001,-0.00238521,0.0337403,1.31732,0.121563,68319,0.165143,212.58,2.55129
4921,0.0924662,0.334375,0.00583865,0.00583865,0.137146,0.0866663,0.823329,0.336125,0.0579894,0.0116432,0.0553472,0.214714,0.0588393,0,0.756052,0.0244042,2.08205,0.232703,0,0.0911452,0.477007,4.06816,0.576283,0.272542,0.72804,2.9393,0.0932761,0.212154,0,0.429861,0,0,0.00081008,0.290374,0.956879,0.124976,0.0564606,0.0593576,-0.00458332,-0.00503515,0.386678,0.0542621,4.49792,3.2079,11.1707,0.669394,0.650806,-5.72369,-0.333333,-0.0432322,0.428976,0.958333,1.625,0,0,0.125,0.916667,0,-7.5391,0.0001,-0.00245897,0.0632005,1.5607,0.123358,58373,0.165158,192.17,1.10507
4922,0.109552,0.384802,0.00546664,0.00546664,0.140101,0.0977962,0.817941,0.402384,0.0553929,0.0159517,0.0531895,0.213269,0.052446,0,0.783464,0.031255,2.02049,0.197961,0,0.0791919,0.503941,4.19896,0.59342,0.315147,0.716082,2.86651,0.113983,0.210591,0,0.399273,0,0,3.85959e-05,0.280214,0.958714,0.151738,0.0539043,0.056362,0.000870756,0.000252839,0.424243,0.0519475,4.33694,2.11655,11.3648,0.648362,0.629668,-6.04145,-0.333333,-0.0450469,0.49789,1.83333,1.5,0,0,0.291667,1.45833,0,-7.5386,0.0001,0.000388049,0.157002,1.70229,0.153363,52975,0.16515,185.42,0.584778
4923,0.121351,0.438946,0.00530075,0.00530075,0.163483,0.114435,0.813031,0.444359,0.0554293,0.0170992,0.053013,0.22317,0.0486055,0,0.829814,0.032185,2.02896,0.187149,0,0.0794384,0.537089,4.26395,0.604059,0.334911,0.710496,2.78864,0.123138,0.219326,0,0.421939,0.00308085,0,-5.59775e-05,0.272889,0.960823,0.156013,0.0535183,0.0563214,0.00492977,0.00418651,0.446554,0.0517399,5.00493,2.52532,12.2561,0.620927,0.662365,-6.4952,-0.333333,-0.0519762,0.564135,16.4167,10.9583,0,0,1.79167,17.0833,0,-7.53877,0.0001,-0.00101073,0.110153,1.74995,0.133634,52189,0.165145,192.84,1.48309
4924,0.147373,0.557617,0.00508223,0.00508223,0.17782,0.140402,0.805134,0.581236,0.0530709,0.0209707,0.0508274,0.21854,0.0478689,0,0.847809,0.0504155,2.04297,0.180819,0,0.0771105,0.564568,4.39322,0.622972,0.362184,0.681367,2.66401,0.153655,0.215384,0,0.729175,0.00970951,0,-0.000452145,0.266636,0.960326,0.188933,0.0512773,0.0539445,0.00535051,0.00455715,0.45,0.049511,4.42659,1.34605,11.9684,0.627261,0.65818,-6.41122,-0.333333,-0.0586278,0.716437,39.375,24.6667,0,0,6.16667,28.625,0,-7.53766,0.0001,-0.00197118,0.0310605,1.79297,0.140429,50845,0.165152,199.02,2.19889
4925,0.162123,0.640106,0.00489938,0.00489938,0.187872,0.155923,0.797726,0.695361,0.0513591,0.0224093,0.0492111,0.213772,0.045524,0,0.862978,0.0670693,2.07876,0.172167,0,0.0748802,0.58111,4.49607,0.637319,0.385128,0.657313,2.57109,0.17684,0.211292,0,0.856081,0.0561496,0,-0.000703041,0.259801,0.96099,0.218558,0.0494603,0.0520189,0.00568124,0.00483948,0.456052,0.0477918,4.06224,1.01522,11.8283,0.62765,0.643799,-6.81149,-0.333333,-0.0641802,0.822142,21.3333,15.4167,0,0,7.29167,16.3333,0,-7.535,0.0001,-0.00225583,0.00718831,1.75703,0.129461,52109,0.165141,207.24,2.59403
4926,0.163267,0.66479,0.00471036,0.00471036,0.183732,0.15573,0.790542,0.780035,0.0494013,0.0234886,0.0474299,0.202311,0.0495511,0,0.854655,0.0812967,2.10483,0.171198,0,0.0733747,0.608153,4.61537,0.651603,0.40885,0.638454,2.47717,0.194974,0.201055,0,0.903859,0.189437,0,-0.000915308,0.263755,0.96279,0.248688,0.0475205,0.049814,0.00591001,0.00517385,0.462837,0.0460592,3.42388,0.686056,11.4757,0.631073,0.61406,-7.36553,-0.333333,-0.0653348,0.854458,3.625,3.75,0,0,2.625,3.95833,0,-7.53677,0.0001,-0.00175379,0.00579167,1.69125,0.132362,53906,0.165055,212.38,2.60295
4927,0.187745,0.802083,0.00464169,0.00464169,0.205218,0.185593,0.787573,0.909583,0.0487414,0.0249411,0.0469154,0.217195,0.0425299,0,0.923008,0.101804,2.07738,0.149221,0,0.0712786,0.602153,4.66431,0.660211,0.417468,0.620431,2.41502,0.212268,0.214243,0,0.979167,0.395833,0,-0.00105286,0.255435,0.962132,0.261031,0.0472049,0.0492842,0.00776306,0.00663309,0.478337,0.045824,4.19517,0.320595,11.4224,0.632999,0.597406,-7.30862,-0.333333,-0.0738437,1.02585,0.291667,0.291667,0,0,0.125,0.666667,0,-7.54305,0.0001,-0.00140929,0.0123184,1.5189,0.128336,59678,0.16502,213.3,2.90757
4928,0.135371,0.480833,0.00495514,0.00495514,0.168823,0.112161,0.800737,0.595833,0.0521418,0.0215978,0.0500831,0.21087,0.0445829,0,0.838079,0.0559415,2.26775,0.162047,0,0.0718132,0.539945,4.45274,0.627537,0.378187,0.657137,2.55185,0.166233,0.207449,0,0.666667,0.125,0,-0.00069924,0.240878,0.963065,0.210521,0.0501321,0.0524942,0.00624265,0.00491804,0.442323,0.0485733,4.45379,1.33562,11.3249,0.64432,0.660945,-7.03525,-0.333333,-0.0584171,0.616548,0.833333,0.5,0,0,0.125,0.541667,0,-7.54385,0.0001,-0.00181432,0.0294911,1.41346,0.126515,63834,0.165029,212.3,2.78407
4929,0.108943,0.355403,0.0056469,0.0056469,0.143906,0.0911384,0.819536,0.37175,0.0561187,0.0152607,0.0541921,0.226962,0.0451357,0,0.815566,0.0301694,2.06118,0.183342,0,0.0750259,0.488595,4.21755,0.589637,0.294153,0.732256,2.90638,0.112742,0.224313,0,0.369444,0.03125,0,0.000329488,0.283768,0.959672,0.144699,0.0549636,0.0576047,0.0013754,0.000816797,0.421193,0.0532109,4.5167,1.47061,10.6646,0.672073,0.623146,-5.1653,-0.333333,-0.0457349,0.455792,1.375,1.08333,0,0,0.333333,0.708333,0,-7.54303,0.0001,-0.000822463,0.0619828,1.56255,0.13155,58027,0.165032,198.14,1.79433
4930,0.102511,0.374477,0.00554031,0.00554031,0.139442,0.0958466,0.816831,0.398266,0.0545715,0.0155501,0.0526765,0.217075,0.057365,0,0.783258,0.0320715,2.06683,0.209146,0,0.0800212,0.511326,4.22278,0.591996,0.305952,0.725972,2.87799,0.108696,0.213995,0,0.359259,0.00694444,0,-4.18433e-05,0.30338,0.958116,0.155305,0.053302,0.0557167,0.00267115,0.00180352,0.435994,0.0514498,5.44708,1.56019,10.9816,0.661802,0.63202,-5.41038,-0.333333,-0.0445513,0.480884,2.875,1.625,0,0,0.333333,1.66667,0,-7.54238,0.0001,-0.00136843,0.119633,1.67998,0.126171,54427,0.165057,184.02,0.625399
4931,0.122346,0.441885,0.00528739,0.00528739,0.163511,0.114839,0.811651,0.451849,0.054339,0.0185215,0.0521211,0.221965,0.0474979,0,0.828115,0.0340864,2.0554,0.187682,0,0.0770421,0.544141,4.29865,0.60827,0.336544,0.708622,2.77221,0.124892,0.21854,0,0.463357,0,0,-0.000235056,0.270032,0.960009,0.162871,0.052779,0.0553977,0.00464385,0.00390476,0.442133,0.0509524,4.97388,1.47661,11.8128,0.633299,0.659126,-5.90898,-0.333333,-0.05205,0.567454,15.3333,8.04167,0,0,1.45833,10.4167,0,-7.54096,0.0001,-0.00225703,0.115222,1.67531,0.129978,54453,0.165073,193.03,1.73188
4932,0.145555,0.548534,0.00512832,0.00512832,0.178673,0.13905,0.806422,0.57169,0.0528217,0.0208308,0.0506813,0.219797,0.0466515,0,0.846199,0.0489494,2.03947,0.181713,0,0.0750945,0.566347,4.38993,0.62244,0.356398,0.687159,2.67407,0.151889,0.216864,0,0.6946,0.0210168,0,-0.000479965,0.261454,0.960461,0.185146,0.0512668,0.0537895,0.00497347,0.00419188,0.445929,0.049477,4.65359,0.87949,11.7037,0.633611,0.653834,-6.02382,-0.333333,-0.0584554,0.704454,35.9167,17.0833,0,0,5.33333,20.4167,0,-7.54049,0.0001,-0.00240323,0.0506783,1.69225,0.128588,53988,0.165068,198.04,2.04917
