step,Episode_Metrics/bridge/balance_debt,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/entry_speed,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/handoff,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/handoff,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
6100,2.43507,0.189711,0.740039,0.334065,0.00478438,5.95259e-05,0.00478438,0.188965,0.174182,0.600594,0.770631,0.051558,0.0228345,0.0491877,0.23092,0.0468576,0,0.955132,0.0822869,2.14028,0.183073,0,0.0730918,0.579664,4.61315,0.651785,0.399573,0.623809,2.44886,0.198832,0.227799,0,0.847943,0.216515,0,-0.000559321,0.247278,0.964714,0.230175,0.0502996,0.0523854,0.00500758,0.00429005,0.436031,0.0489401,5.02779,-0.388668,10.528,0.66189,0.622668,-6.90395,-0.333333,0.00208469,-0.0667672,0.605289,15.375,8.04167,0,0,0.333333,6.25,0,-6.66192,0.0001,-0.0015232,0.0334812,1.56625,0.122939,58196,0.174978,209.42,1.27796
6101,2.38825,0.186005,0.727949,0.331777,0.00480848,5.35146e-05,0.00480848,0.189215,0.171508,0.60214,0.758929,0.0515646,0.0234413,0.0492465,0.231759,0.0447703,0,0.955531,0.0806084,2.13202,0.181198,0,0.0718196,0.578248,4.59665,0.650029,0.396622,0.62556,2.46,0.196225,0.228969,0,0.836214,0.224262,0,-0.000561998,0.241545,0.964133,0.227311,0.0504292,0.0524651,0.00445517,0.00371455,0.4358,0.0489939,5.04852,-0.695109,10.4252,0.666552,0.624893,-6.65102,-0.333333,0.00188001,-0.066754,0.59896,15.875,6.33333,0,0,0.291667,5.20833,0,-6.66162,0.0001,-0.00146013,0.032573,1.56322,0.11823,58463,0.174997,212.16,1.3931
6102,2.41845,0.185728,0.722366,0.332376,0.00478307,3.54011e-05,0.00478307,0.18675,0.169975,0.599213,0.74834,0.051267,0.0240137,0.0489856,0.230547,0.0477234,0,0.954057,0.0788452,2.15116,0.186577,0,0.0729586,0.572908,4.60759,0.651609,0.399724,0.621622,2.44512,0.195476,0.22784,0,0.823016,0.220299,0,-0.000578808,0.245018,0.964021,0.229678,0.0502818,0.0522523,0.00469353,0.00394901,0.434565,0.0488254,4.96145,-0.857174,10.403,0.667186,0.624237,-6.58518,-0.333333,0.00121604,-0.065803,0.595444,15.9583,6.75,0,0,0.208333,4.91667,0,-6.66174,0.0001,-0.00181594,0.0300431,1.55085,0.119963,58835,0.175016,211.28,1.37563
6103,2.36177,0.191621,0.752656,0.335189,0.00476776,4.29683e-05,0.00476776,0.189157,0.177204,0.602767,0.783001,0.051009,0.0243828,0.0487475,0.229647,0.0474789,0,0.953284,0.083541,2.15764,0.183534,0,0.0720712,0.576974,4.62466,0.653441,0.401646,0.62218,2.43965,0.201425,0.227028,0,0.869971,0.215176,0,-0.000590047,0.246362,0.964364,0.232636,0.0500243,0.0520298,0.004923,0.00414709,0.435876,0.048595,4.71605,-0.956621,10.3397,0.669046,0.622821,-6.58001,-0.333333,0.00152106,-0.0668947,0.622544,15.625,6,0,0,0.416667,5.33333,0,-6.6608,0.0001,-0.00220964,0.0307813,1.56726,0.115645,58413,0.175056,211.17,1.20108
6104,2.28403,0.188238,0.727359,0.335736,0.00479603,4.32475e-05,0.00479603,0.187353,0.171639,0.606398,0.751572,0.051577,0.0231961,0.0492674,0.230388,0.0475264,0,0.949591,0.0784697,2.15281,0.179062,0,0.0721226,0.570255,4.59235,0.650242,0.398106,0.624157,2.45688,0.196491,0.227314,0,0.830007,0.179568,0,-0.000571672,0.246077,0.965131,0.229247,0.0504096,0.0524767,0.00496674,0.00422235,0.434367,0.0489872,4.90224,-0.542028,10.4515,0.664255,0.620508,-6.76011,-0.333333,0.00152622,-0.0659472,0.60442,13.4167,6.33333,0,0,0.375,5.83333,0,-6.66028,0.0001,-0.00163216,0.0316481,1.55645,0.116286,58768,0.175105,209.29,1.0631
6105,2.37039,0.18264,0.713409,0.324776,0.00479584,4.16002e-05,0.00479584,0.185483,0.167144,0.599932,0.742752,0.0513382,0.0229559,0.049002,0.228487,0.0491338,0,0.943718,0.0782491,2.14401,0.189279,0,0.073217,0.573376,4.61019,0.652252,0.3983,0.621455,2.44142,0.192914,0.225333,0,0.810215,0.210633,0,-0.000516893,0.248157,0.964713,0.230475,0.0502249,0.0522432,0.00456874,0.00380359,0.437872,0.0488492,5.15537,-0.516584,10.452,0.663063,0.621965,-6.81658,-0.333333,0.00147626,-0.0656986,0.586057,13,5.58333,0,0,0.333333,5.91667,0,-6.66004,0.0001,-0.00194583,0.0336481,1.57544,0.117928,58052,0.175074,208.62,1.01679
6106,2.31339,0.188216,0.729103,0.333831,0.00482234,5.20811e-05,0.00482234,0.188681,0.171763,0.599541,0.755403,0.0512544,0.0234104,0.0490248,0.232531,0.0461222,0,0.957024,0.0806852,2.13359,0.18291,0,0.0714062,0.570871,4.60152,0.650837,0.394929,0.624812,2.45373,0.197032,0.229783,0,0.837116,0.207825,0,-0.000506017,0.244562,0.964504,0.227837,0.050373,0.0522841,0.00509194,0.00427518,0.438383,0.0489599,5.23342,-0.82683,10.2993,0.669217,0.620761,-6.51825,-0.333333,0.00183516,-0.066587,0.593834,14.875,5.95833,0,0,0.291667,5.5,0,-6.66373,0.0001,-0.00230432,0.0346843,1.58109,0.117898,57860,0.175072,209.6,1.05284
6107,2.41226,0.186877,0.721273,0.327545,0.00478918,4.77869e-05,0.00478918,0.186849,0.170185,0.59484,0.75525,0.0509747,0.0239351,0.0487469,0.231259,0.0478117,0,0.956347,0.0807544,2.17951,0.184105,0,0.0720695,0.577651,4.62023,0.653871,0.39902,0.621421,2.43599,0.197401,0.228507,0,0.838053,0.21822,0,-0.000564761,0.248442,0.964248,0.23029,0.0500715,0.0520104,0.00535585,0.00457188,0.438284,0.0486547,5.06565,-0.915754,10.3009,0.669995,0.62364,-6.55811,-0.333333,0.00164695,-0.0658254,0.584369,14.8333,6.75,0,0,0.5,5.25,0,-6.66365,0.0001,-0.00217648,0.0343607,1.55393,0.115535,58883,0.175095,212.76,1.19866
6108,2.3947,0.188467,0.739111,0.333525,0.00477817,5.92479e-05,0.00477817,0.190164,0.173899,0.594029,0.76872,0.0513902,0.0232958,0.0490337,0.230071,0.0480254,0,0.952823,0.0815665,2.17158,0.187345,0,0.0733061,0.576936,4.61379,0.652072,0.400368,0.621732,2.44937,0.198086,0.227151,0,0.838501,0.225471,0,-0.000531551,0.243801,0.965008,0.2319,0.050165,0.0522788,0.00471964,0.00399085,0.436374,0.048795,5.05575,-0.521843,10.4659,0.663313,0.625861,-6.85733,-0.333333,0.00213272,-0.0672377,0.598577,15,7,0,0,0.583333,6.66667,0,-6.66347,0.0001,-0.00172184,0.0336989,1.58006,0.117147,57920,0.17508,210.48,1.09955
6109,2.44738,0.190033,0.742355,0.334044,0.00476545,5.23047e-05,0.00476545,0.189329,0.174391,0.600637,0.770755,0.0512544,0.0234591,0.0489124,0.229245,0.0473023,0,0.950974,0.0820813,2.17016,0.184185,0,0.0723406,0.578238,4.6141,0.652548,0.401936,0.620649,2.43125,0.199647,0.226279,0,0.852854,0.223422,0,-0.000502193,0.247138,0.964993,0.233888,0.0500748,0.0521926,0.00531692,0.00459299,0.439471,0.0487261,5.05248,-0.556368,10.456,0.663009,0.621387,-6.8588,-0.333333,0.00182864,-0.0670939,0.609617,14.8333,6.875,0,0,0.625,5.875,0,-6.66422,0.0001,-0.00191547,0.0354674,1.55655,0.115328,58798,0.175084,209.24,1.19193
6110,2.35628,0.188938,0.735073,0.335166,0.00478072,4.1546e-05,0.00478072,0.190155,0.172993,0.60415,0.765288,0.0512219,0.0240607,0.048908,0.230895,0.0460661,0,0.955661,0.0808538,2.1328,0.181064,0,0.0715542,0.578314,4.61578,0.652617,0.400019,0.623089,2.44164,0.19867,0.228204,0,0.847567,0.208443,0,-0.000563861,0.243145,0.964605,0.229832,0.0502106,0.0521747,0.00508961,0.00433531,0.437913,0.0488107,5.02189,-0.840243,10.3861,0.666765,0.625623,-6.66786,-0.333333,0.00144517,-0.0671594,0.607141,15.4583,6.83333,0,0,0.458333,6.16667,0,-6.6656,0.0001,-0.0025583,0.0292931,1.55379,0.11759,58816,0.175082,210.3,1.23774
6111,2.33988,0.186465,0.72806,0.333176,0.00478009,5.50312e-05,0.00478009,0.190166,0.171352,0.599585,0.753902,0.0512063,0.0245717,0.0489314,0.230665,0.046657,0,0.955625,0.0794887,2.1607,0.183157,0,0.0715546,0.577137,4.61876,0.652096,0.400098,0.623358,2.44741,0.195819,0.228001,0,0.838962,0.206461,0,-0.000525361,0.24339,0.964289,0.230309,0.0502857,0.0522511,0.00499014,0.00420475,0.438946,0.0488487,5.02798,-0.912009,10.3423,0.668917,0.625722,-6.61675,-0.333333,0.00192016,-0.0672533,0.594782,14.7917,6.45833,0,0,0.666667,5.83333,0,-6.66611,0.0001,-0.00162004,0.0290107,1.57918,0.115897,57993,0.175072,213.48,1.39065
6112,2.48133,0.186594,0.732162,0.329732,0.0047636,4.40075e-05,0.0047636,0.189241,0.171384,0.596027,0.767159,0.0514223,0.0234517,0.0490474,0.22792,0.0478304,0,0.947873,0.0812291,2.16146,0.187176,0,0.0732727,0.575505,4.62055,0.654193,0.402235,0.618679,2.43424,0.197645,0.225039,0,0.854303,0.22226,0,-0.0005377,0.243012,0.964748,0.232969,0.0502019,0.0522686,0.00431249,0.00356619,0.431967,0.0488187,4.81769,-0.547985,10.5094,0.663772,0.627183,-6.89669,-0.333333,0.00156021,-0.0672477,0.603966,14.625,7.45833,0,0,0.333333,6,0,-6.66629,0.0001,-0.00163019,0.0299549,1.57887,0.116143,57995,0.175038,210.11,0.96307
6113,2.36444,0.185746,0.72675,0.332449,0.00479709,5.29938e-05,0.00479709,0.185985,0.170846,0.599633,0.752392,0.0512851,0.023634,0.0489821,0.229852,0.0475427,0,0.950619,0.0789307,2.15773,0.184989,0,0.0723463,0.571828,4.60491,0.65169,0.398071,0.622025,2.44587,0.194625,0.227111,0,0.840774,0.202654,0,-0.000543527,0.249131,0.964417,0.229743,0.0502119,0.0522361,0.00486092,0.00413325,0.434572,0.0488003,4.91154,-0.806658,10.3317,0.668979,0.624138,-6.66259,-0.333333,0.00188358,-0.0658241,0.593225,13.875,6.33333,0,0,0.416667,6,0,-6.66594,0.0001,-0.000391624,0.0300321,1.56249,0.115898,58570,0.17504,208.16,0.897356
6114,2.32916,0.189916,0.737875,0.337876,0.0047925,5.36715e-05,0.0047925,0.191525,0.173504,0.595656,0.762665,0.0512044,0.0244502,0.0489543,0.232292,0.0454052,0,0.960766,0.0803421,2.16685,0.179717,0,0.0706358,0.577985,4.62343,0.653816,0.398592,0.62089,2.43306,0.198824,0.22966,0,0.830152,0.206362,0,-0.000604337,0.239253,0.964079,0.230011,0.0502234,0.0521538,0.00445714,0.00369116,0.434865,0.048789,4.97861,-1.05975,10.2727,0.671104,0.621638,-6.53416,-0.333333,0.00187411,-0.0676602,0.601938,13.625,5.75,0,0,0.333333,4.95833,0,-6.66363,0.0001,-0.00226666,0.0325977,1.56403,0.116667,58490,0.17508,211.22,1.34398
6115,2.41913,0.188324,0.72485,0.334117,0.00478131,5.78198e-05,0.00478131,0.188894,0.170658,0.602532,0.747865,0.0513403,0.0237472,0.048979,0.232738,0.0476507,0,0.96245,0.0784697,2.15465,0.182429,0,0.0722401,0.571514,4.61095,0.653084,0.399957,0.621053,2.43286,0.197167,0.229855,0,0.822253,0.200008,0,-0.000530437,0.247983,0.964342,0.231099,0.0501773,0.052288,0.00548665,0.00470399,0.440437,0.0487843,5.14539,-0.607422,10.4752,0.664061,0.628788,-6.76499,-0.333333,0.00204521,-0.0667151,0.597153,14.3333,7.29167,0,0,0.333333,5.95833,0,-6.66141,0.0001,-0.00225143,0.0345942,1.5623,0.116621,58551,0.175077,210.74,1.28202
6116,2.3476,0.184225,0.723126,0.328587,0.00480889,4.8185e-05,0.00480889,0.184922,0.170949,0.5983,0.750329,0.0512948,0.0234789,0.0490047,0.230706,0.0492881,0,0.949208,0.079424,2.15893,0.185776,0,0.0718196,0.574537,4.60315,0.651284,0.396484,0.625112,2.44635,0.193215,0.227934,0,0.816744,0.191761,0,-0.00051444,0.252104,0.964355,0.226906,0.0503108,0.0523116,0.00558585,0.00482762,0.436683,0.0489477,5.05144,-0.825159,10.3228,0.669356,0.626054,-6.60977,-0.333333,0.00169286,-0.0649496,0.588448,15.1667,6.875,0,0,0.5,6.125,0.0416667,-6.66215,0.0001,-0.00201374,0.0365325,1.55699,0.115729,58768,0.175013,208.87,0.895097
6117,2.32795,0.183303,0.707443,0.325062,0.00480484,3.83457e-05,0.00480484,0.184235,0.1666,0.600741,0.731647,0.0511505,0.0240184,0.0488905,0.232075,0.0491782,0,0.957287,0.0777741,2.15447,0.188548,0,0.0727657,0.572999,4.60353,0.651345,0.396994,0.624419,2.44934,0.192269,0.229523,0,0.807853,0.219452,0,-0.000543134,0.251305,0.96379,0.228814,0.0501924,0.0521596,0.005464,0.0046935,0.435406,0.0487909,5.01915,-0.97466,10.2785,0.672082,0.627431,-6.53272,-0.333333,0.00135946,-0.0649307,0.578321,15.375,6.58333,0,0,0.625,6.125,0,-6.66492,0.0001,-0.00154471,0.0354638,1.56942,0.117202,58284,0.174996,209.85,1.15358
6118,2.38948,0.191079,0.742222,0.333902,0.00480349,4.89593e-05,0.00480349,0.19036,0.174898,0.598732,0.77091,0.0510606,0.0244468,0.0488353,0.231786,0.0460877,0,0.95696,0.0829446,2.14011,0.181116,0,0.0704174,0.580701,4.60711,0.65212,0.397206,0.624691,2.44505,0.20114,0.229362,0,0.829577,0.235772,0,-0.000607177,0.24144,0.963518,0.228682,0.0501572,0.0520468,0.00492074,0.00412808,0.43525,0.0486975,5.05935,-1.15526,10.1805,0.675179,0.623087,-6.4285,-0.333333,0.00168714,-0.0671302,0.606393,15.5417,6.58333,0,0,0.708333,5.04167,0,-6.66581,0.0001,-0.00265812,0.032518,1.56074,0.117252,58584,0.17499,208.85,1.20978
6119,2.4087,0.18883,0.733131,0.328474,0.00477849,3.77313e-05,0.00477849,0.186511,0.172276,0.599515,0.760859,0.0509308,0.024398,0.0486749,0.231378,0.0484751,0,0.960224,0.0815346,2.16163,0.184884,0,0.0718485,0.575559,4.61592,0.6527,0.400335,0.621715,2.43942,0.198226,0.228922,0,0.848806,0.225284,0,-0.000554578,0.249523,0.96394,0.231813,0.0500412,0.0519803,0.00545052,0.00466691,0.433255,0.0486172,4.90029,-1.02939,10.2997,0.67167,0.625923,-6.55064,-0.333333,0.00130296,-0.0660256,0.60096,15,6.29167,0,0,0.583333,5.45833,0,-6.66496,0.0001,-0.00209984,0.0315937,1.56999,0.116874,58276,0.175041,208.48,1.29245
6120,2.45516,0.185468,0.722624,0.328878,0.00478214,3.74208e-05,0.00478214,0.18969,0.170266,0.592528,0.752559,0.0513487,0.023765,0.0489997,0.229832,0.0474332,0,0.952095,0.0789948,2.14086,0.187063,0,0.0724826,0.577158,4.61349,0.6536,0.39984,0.620278,2.43478,0.194906,0.22726,0,0.834213,0.208374,0,-0.000576827,0.241577,0.964124,0.231191,0.0501313,0.0522185,0.00440235,0.00363491,0.434162,0.0487041,5.06643,-0.770438,10.3958,0.667683,0.625505,-6.72412,-0.333333,0.00133571,-0.0669945,0.585235,13.875,6.70833,0,0,0.458333,5.875,0,-6.66128,0.0001,-0.00145527,0.0303591,1.57297,0.115667,58214,0.175058,208.13,0.955289
6121,2.47142,0.183706,0.715162,0.330092,0.00479079,3.6641e-05,0.00479079,0.185545,0.16791,0.595367,0.749635,0.0516291,0.0232031,0.0492238,0.228983,0.0484676,0,0.946903,0.078992,2.16965,0.187272,0,0.0738922,0.572939,4.61217,0.65261,0.398766,0.620776,2.43571,0.194646,0.226057,0,0.806952,0.204247,0,-0.000512097,0.245102,0.964446,0.23134,0.050275,0.0524646,0.00440631,0.00367413,0.433388,0.048906,4.92179,-0.424341,10.4896,0.664396,0.627822,-6.90663,-0.333333,0.0013174,-0.0656357,0.584022,13.625,7.125,0,0,0.666667,5.54167,0,-6.66303,0.0001,-0.00260212,0.0310097,1.6003,0.117353,57231,0.175032,210.48,1.2248
6122,2.47533,0.187045,0.73821,0.328741,0.00475747,3.70627e-05,0.00475747,0.18606,0.172351,0.589981,0.769308,0.0510686,0.0240429,0.0487589,0.228957,0.0489727,0,0.953708,0.082926,2.17528,0.184986,0,0.0726806,0.579808,4.64203,0.655959,0.402978,0.616649,2.42433,0.197884,0.226226,0,0.82662,0.235666,0,-0.000573986,0.246737,0.964127,0.234595,0.0499727,0.051984,0.00442972,0.00361817,0.431627,0.0485457,4.81135,-0.803396,10.341,0.669091,0.62504,-6.76814,-0.333333,0.00129926,-0.0662497,0.595226,13.7083,7.375,0,0,0.458333,5.79167,0,-6.6631,0.0001,-0.00206636,0.0352558,1.59572,0.116219,57422,0.175079,211.94,1.08205
6123,2.46201,0.184065,0.719964,0.330162,0.00477597,5.40478e-05,0.00477597,0.187348,0.16883,0.602883,0.742559,0.0517235,0.0228588,0.0492468,0.231626,0.047256,0,0.958175,0.0780603,2.15556,0.185075,0,0.0737751,0.571203,4.60433,0.65155,0.400698,0.61997,2.43501,0.192669,0.228328,0,0.803845,0.236329,0,-0.000434148,0.2472,0.96459,0.23214,0.050316,0.052606,0.00499029,0.00422346,0.434374,0.0489644,5.17726,-0.156152,10.6536,0.658634,0.629724,-7.07232,-0.333333,0.0018579,-0.0663585,0.598595,13.4583,7.5,0,0,0.416667,5.70833,0,-6.66023,0.0001,-0.00182724,0.0356558,1.57043,0.116773,58264,0.175083,210.1,1.04308
6124,2.48139,0.184673,0.712264,0.335418,0.0048057,5.83578e-05,0.0048057,0.187818,0.168077,0.599488,0.734173,0.0521072,0.0220128,0.049626,0.232619,0.0471585,0,0.955637,0.0756445,2.13973,0.184606,0,0.0736352,0.572082,4.58903,0.649852,0.396884,0.6246,2.45329,0.191435,0.229375,0,0.810815,0.191317,0,-0.00040609,0.242336,0.965041,0.225848,0.0507279,0.0529428,0.00471561,0.00393986,0.433227,0.0493812,5.19279,-0.112572,10.6465,0.658388,0.630001,-7.03703,-0.333333,0.0020028,-0.06609,0.581383,12.9583,7.54167,0,0,0.416667,6.875,0,-6.66018,0.0001,-0.00262169,0.0351475,1.57208,0.120053,58094,0.175106,207.92,1.06818
6125,2.48666,0.190272,0.735339,0.339399,0.00478213,6.21407e-05,0.00478213,0.191166,0.172399,0.599859,0.758678,0.0515868,0.0226387,0.049178,0.234107,0.0456899,0,0.968426,0.0804589,2.1583,0.178643,0,0.0725364,0.575889,4.61663,0.65317,0.399857,0.620255,2.44035,0.198462,0.230972,0,0.819857,0.198862,0,-0.000517313,0.242339,0.964514,0.231739,0.0502458,0.0523952,0.00494889,0.00415253,0.436128,0.0488905,5.16574,-0.358512,10.524,0.661823,0.62372,-6.94985,-0.333333,0.00218953,-0.0677224,0.599713,15.7083,8.79167,0,0,0.708333,6.5,0,-6.65897,0.0001,-0.00206939,0.0334069,1.58525,0.11861,57695,0.175145,213.76,1.35118
6126,2.46199,0.186359,0.724677,0.330794,0.00479371,5.61405e-05,0.00479371,0.187568,0.170844,0.601612,0.753724,0.0511721,0.0242242,0.0488923,0.231903,0.047441,0,0.958254,0.0803953,2.13701,0.18516,0,0.0721319,0.576169,4.61185,0.652927,0.39839,0.622726,2.44508,0.195484,0.229403,0,0.832864,0.220449,0,-0.00057769,0.247688,0.963717,0.228563,0.0502142,0.0521768,0.00503194,0.004268,0.434444,0.0487929,5.05315,-1.03124,10.2974,0.671628,0.626045,-6.52513,-0.333333,0.00200739,-0.0661525,0.594099,15.3333,7.04167,0,0,0.666667,4.54167,0,-6.65866,0.0001,-0.00288715,0.0331263,1.60586,0.119335,56981,0.175169,211.16,1.27432
6127,2.45019,0.186873,0.728823,0.32782,0.00476017,4.2659e-05,0.00476017,0.186424,0.170732,0.593473,0.756108,0.051065,0.024018,0.0487582,0.230195,0.0496129,0,0.957483,0.0804882,2.15129,0.187363,0,0.0727151,0.581102,4.63146,0.654929,0.402598,0.618732,2.42667,0.196806,0.22754,0,0.826291,0.216958,0,-0.000602832,0.24861,0.963858,0.23201,0.0499993,0.0519604,0.00493204,0.00413533,0.435584,0.0485687,5.02449,-0.877682,10.3566,0.669285,0.623496,-6.72233,-0.333333,0.00151843,-0.0662383,0.588875,15.6667,8.33333,0,0,0.458333,6.375,0,-6.65639,0.0001,-0.000140497,0.0316441,1.57181,0.115773,58251,0.17521,210.56,1.08835
6128,2.44391,0.190176,0.738235,0.335065,0.00478893,5.73615e-05,0.00478893,0.189627,0.17442,0.601284,0.76481,0.0511639,0.0248297,0.0489211,0.231387,0.0457152,0,0.957743,0.0809708,2.16922,0.180499,0,0.0709138,0.576037,4.61241,0.652748,0.398989,0.622594,2.44289,0.199501,0.229111,0,0.862613,0.183832,0,-0.000567937,0.242077,0.963112,0.228683,0.0503056,0.0522533,0.00453273,0.00374852,0.431822,0.0488021,4.88967,-1.24881,10.2524,0.674138,0.627859,-6.4197,-0.333333,0.00197241,-0.0667739,0.605044,15.4167,7.20833,0,0,0.791667,4.5,0,-6.65348,0.0001,-0.00214193,0.034258,1.56827,0.116994,58331,0.175257,208.11,1.10304
6129,2.35028,0.183554,0.715445,0.326474,0.00480488,5.62856e-05,0.00480488,0.185704,0.168614,0.59839,0.751254,0.0509591,0.0246597,0.0487855,0.231388,0.04868,0,0.95655,0.0814177,2.17501,0.183,0,0.0706217,0.569846,4.60157,0.651871,0.396999,0.623863,2.45275,0.195447,0.229264,0,0.815253,0.232283,0,-0.000492373,0.247604,0.963134,0.225861,0.0503455,0.0521642,0.00489646,0.00412465,0.431463,0.0488759,4.79968,-1.39163,10.1839,0.676711,0.62512,-6.28045,-0.333333,0.00197911,-0.0654325,0.584184,15.0833,6.5,0,0,0.666667,4.20833,0,-6.65137,0.0001,-0.00249012,0.0318903,1.57985,0.117629,57911,0.175319,207.82,1.15388
6130,2.38083,0.187148,0.72213,0.335789,0.00478625,5.58812e-05,0.00478625,0.187338,0.169509,0.60046,0.75183,0.0509604,0.0244584,0.0487326,0.232817,0.0473113,0,0.964333,0.0793158,2.16307,0.180796,0,0.0708471,0.575035,4.6157,0.653091,0.399336,0.620699,2.44585,0.197254,0.2304,0,0.808879,0.208512,0,-0.000505912,0.246195,0.9634,0.2287,0.0502095,0.0520622,0.00506691,0.00423591,0.429966,0.0487512,4.86199,-1.17671,10.2139,0.675038,0.622484,-6.44232,-0.333333,0.00193233,-0.0663144,0.593412,15.5833,7.54167,0,0,0.375,5.20833,0,-6.64768,0.0001,-0.00313149,0.033007,1.58785,0.117457,57645,0.175397,210.35,1.19461
6131,2.41062,0.177969,0.698985,0.320132,0.00480972,4.56602e-05,0.00480972,0.18068,0.164818,0.593129,0.723694,0.0511434,0.0239798,0.0488915,0.230044,0.0526327,0,0.948092,0.0764399,2.15429,0.196607,0,0.0738913,0.569805,4.60359,0.652334,0.396393,0.623443,2.455,0.186112,0.227535,0,0.776354,0.202958,0,-0.000477258,0.253306,0.963561,0.225465,0.0503424,0.0522221,0.00443553,0.00368014,0.433231,0.048895,4.99586,-0.980646,10.2709,0.67249,0.626264,-6.50187,-0.333333,0.00156249,-0.0635856,0.563473,12.75,6.95833,0,0,0.791667,4.95833,0,-6.64401,0.0001,-0.00151714,0.0329928,1.56881,0.116907,58315,0.175442,208.48,1.14123
6132,2.44218,0.187584,0.736561,0.332386,0.00477756,3.19988e-05,0.00477756,0.18853,0.17325,0.594167,0.762419,0.0508759,0.0244565,0.0486468,0.230543,0.0487557,0,0.956527,0.0805822,2.16874,0.188201,0,0.071733,0.574294,4.62392,0.654781,0.400416,0.619666,2.43429,0.196965,0.228191,0,0.832793,0.201575,0,-0.000568622,0.244208,0.963351,0.231352,0.0500082,0.0519162,0.004468,0.00370432,0.433007,0.048511,4.87015,-1.12559,10.2745,0.673794,0.628827,-6.46164,-0.333333,0.00111619,-0.0666257,0.599376,14,6.5,0,0,0.5,5.04167,0,-6.64203,0.0001,-0.0012267,0.0342571,1.56946,0.115908,58328,0.175449,210.36,1.24484
6133,2.41068,0.18469,0.710777,0.331487,0.0048099,7.17395e-05,0.0048099,0.188505,0.168173,0.599886,0.735712,0.0510541,0.0242133,0.0488176,0.233356,0.0474394,0,0.962951,0.0771431,2.16224,0.187129,0,0.0718793,0.576766,4.6112,0.652183,0.396357,0.624158,2.45548,0.194485,0.231271,0,0.808464,0.198441,0,-0.000655065,0.242988,0.963099,0.22691,0.0501016,0.0520542,0.00437801,0.00363339,0.434235,0.0486043,5.14064,-1.21568,10.2354,0.674683,0.62791,-6.32786,-0.333333,0.00251908,-0.0662104,0.582562,14.5833,6.625,0,0,0.458333,4.91667,0,-6.64164,0.0001,-0.000270686,0.0335957,1.58541,0.117124,57739,0.175414,206.88,0.945389
6134,2.46716,0.190137,0.746381,0.334236,0.0047792,7.49052e-05,0.0047792,0.188974,0.175463,0.594976,0.770013,0.0511577,0.0236486,0.0488363,0.232629,0.0493322,0,0.965203,0.0821378,2.15182,0.185368,0,0.0728933,0.57565,4.61351,0.653144,0.400216,0.620798,2.43654,0.199778,0.230034,0,0.858145,0.233307,0,-0.000534965,0.248867,0.963808,0.231107,0.0500746,0.0521284,0.00535881,0.00462639,0.435575,0.048678,5.16256,-0.855472,10.3541,0.669989,0.627464,-6.66195,-0.333333,0.00265116,-0.0668329,0.602832,15.0833,7.5,0,0,0.416667,5.45833,0,-6.64312,0.0001,0.000692476,0.0331844,1.60974,0.121577,56780,0.175446,211.06,1.33795
