step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
320,0.0698276,0.0415987,0.0336432,0.0336194,0.348638,0.0593293,0.827841,0.0453052,0.0325061,0.0945598,0.0175151,0.256621,0.0141332,0,0.150054,0.00526166,5.80565,0.1428,0.300251,0.135019,0.549674,5.76116,0.850625,0.890996,0.142919,0.761666,0.0748151,0.251204,0.00215455,0.00215455,0,0,-0.0052903,0.162381,0.835945,0.67806,0.0175245,0.0376433,0.000741271,-0.00103182,0.464938,0.0125033,-5.65632,-27.3142,26.4335,0.37091,1.98927,-4.01605,-0.909091,-0.0496371,0.17883,0.125,129.458,0,0,3,0.625,0,-11.7017,0.0001,-0.00308945,0.0583816,1.55291,0.120727,58736,0.104971,30.41,-1.69743
321,0.0805983,0.0490901,0.0329562,0.0329177,0.356574,0.0679536,0.826962,0.0540904,0.0321274,0.0950374,0.0174564,0.249389,0.0138472,0,0.150432,0.0068313,5.78193,0.141889,0.298791,0.132524,0.568923,5.80518,0.857929,0.893222,0.137872,0.733,0.0874925,0.245848,0.00694372,0.00694372,0,0,-0.00524903,0.157402,0.837651,0.68457,0.017222,0.0370879,0.000295004,-0.00123626,0.46671,0.0124175,-5.75115,-27.1671,26.1123,0.375546,1.95217,-4.23438,-0.909091,-0.0521272,0.211031,0.333333,124.958,0,0,3.375,0.958333,0,-11.6969,0.0001,-0.00338067,0.069024,1.53443,0.124243,59266,0.105009,31.78,-1.62563
322,0.0941136,0.0588406,0.0323041,0.0322739,0.363608,0.0797606,0.82564,0.0648407,0.0319739,0.0946998,0.0175479,0.246534,0.0138221,0,0.152867,0.00873385,5.77188,0.141634,0.300081,0.131056,0.578417,5.82373,0.859347,0.895335,0.135634,0.729373,0.1018,0.244528,0.00721646,0.00721646,0,0,-0.00514767,0.152277,0.839343,0.688979,0.0170628,0.0367009,-0.000180157,-0.00153085,0.465302,0.0125071,-5.97184,-26.8047,25.7898,0.378959,1.9176,-4.59727,-0.909091,-0.0544849,0.2523,0.333333,119.667,0,0,4.33333,1.45833,0,-11.6896,0.0001,-0.00366979,0.0847766,1.549,0.119601,58913,0.105084,31.26,-1.63192
323,0.111746,0.0712062,0.0315855,0.0315299,0.375897,0.0948527,0.824268,0.0789697,0.031709,0.0939449,0.0176189,0.241411,0.0137702,0,0.1547,0.0111767,5.76225,0.139815,0.29951,0.128853,0.600442,5.86496,0.864513,0.897663,0.13175,0.708942,0.121845,0.241248,0.0105417,0.0105417,0,0,-0.00507419,0.14538,0.843204,0.693464,0.0169123,0.0361729,-0.000616623,-0.00179666,0.464369,0.0127083,-6.14388,-26.2012,25.2306,0.38687,1.8782,-5.11731,-0.909091,-0.0578326,0.305225,0.5,113.833,0,0,7.16667,1.41667,0,-11.6796,0.0001,-0.00389019,0.0889286,1.57749,0.126,57707,0.105145,32.6,-1.45084
324,0.123776,0.0789832,0.0310654,0.0309893,0.380398,0.104077,0.823477,0.0864167,0.0314902,0.094085,0.0176209,0.239258,0.0135615,0,0.156906,0.012487,5.74952,0.138432,0.300476,0.127505,0.60784,5.88925,0.868376,0.899348,0.128751,0.689429,0.133256,0.240276,0.0142944,0.0142944,0,0,-0.0050619,0.141871,0.843948,0.6978,0.016721,0.0358355,-0.000984232,-0.00200204,0.463395,0.0126479,-6.30021,-26.1137,25.0584,0.388956,1.85352,-5.25218,-0.909091,-0.0595497,0.339016,0.458333,112.792,0,0,7,1.75,0,-11.6735,0.0001,-0.00313843,0.100282,1.55764,0.12005,58594,0.105189,33.71,-1.2853
325,0.135752,0.0879664,0.0305108,0.0304643,0.38913,0.115122,0.82234,0.097033,0.0313382,0.0927394,0.0177427,0.233746,0.0134875,0,0.157143,0.0144172,5.73488,0.136963,0.299701,0.125745,0.618967,5.91491,0.871517,0.901145,0.125781,0.681852,0.147305,0.236025,0.0121267,0.0121267,0,0,-0.00496423,0.139143,0.846942,0.699809,0.0167221,0.0354314,-0.00147054,-0.00231991,0.463294,0.0129774,-6.51711,-25.404,24.5849,0.39569,1.82282,-5.81745,-0.909091,-0.0620218,0.377537,0.416667,107.833,0,0,9.16667,2.5,0,-11.6675,0.0001,-0.00355864,0.109953,1.54329,0.118589,59152,0.105234,34.76,-1.20744
326,0.150892,0.101077,0.0298303,0.029737,0.401327,0.128981,0.82118,0.113745,0.0310939,0.092066,0.0177717,0.23088,0.0135388,0,0.160081,0.0179604,5.72122,0.134513,0.2991,0.124344,0.632736,5.94615,0.875801,0.90335,0.122753,0.667251,0.165682,0.234374,0.0208429,0.0208429,0,0,-0.00495682,0.129789,0.850449,0.70414,0.0165637,0.0349767,-0.00137156,-0.00222326,0.465134,0.0130223,-6.52362,-24.9395,24.1508,0.402816,1.78682,-6.20717,-0.909091,-0.0657035,0.432704,1.125,100.167,0,0,11.125,2.5,0,-11.6617,0.0001,-0.00316684,0.120132,1.54332,0.121992,59030,0.105277,36.55,-0.950449
327,0.166199,0.111946,0.0293068,0.0292125,0.406835,0.141468,0.819869,0.123134,0.0310061,0.0909514,0.0179174,0.229644,0.0132679,0,0.163354,0.0196256,5.74656,0.131983,0.301087,0.122619,0.643968,5.97806,0.877897,0.905046,0.120886,0.662536,0.180181,0.234614,0.0195575,0.0195575,0,0,-0.00483685,0.127946,0.85212,0.706376,0.0165417,0.0346547,-0.00193062,-0.00268808,0.459369,0.0133145,-6.88427,-24.4394,23.8524,0.405054,1.76055,-6.68404,-0.909091,-0.0678304,0.479475,0.708333,98.7083,0,0,13.0417,2.45833,0,-11.6567,0.0001,-0.00304281,0.126147,1.56691,0.120369,58261,0.105307,34.45,-1.20876
328,0.180598,0.124928,0.0285235,0.0283984,0.420204,0.15551,0.818519,0.13931,0.0310789,0.0894459,0.0181942,0.224968,0.0135695,0,0.165136,0.0229171,5.73786,0.129898,0.299521,0.121712,0.659352,5.99698,0.88066,0.907584,0.118519,0.653337,0.197777,0.230918,0.0261806,0.0261806,0,0,-0.00480289,0.117722,0.855948,0.70826,0.0166367,0.0345106,-0.0019849,-0.00268006,0.460864,0.0136569,-7.01574,-23.5841,23.4092,0.412917,1.72844,-7.25201,-0.909091,-0.0717958,0.535444,0.708333,92.5,0,0,14.4167,3.20833,0,-11.6531,0.0001,-0.00333326,0.134301,1.54492,0.118757,59088,0.105345,36.69,-1.09068
329,0.193669,0.138904,0.0280854,0.027887,0.424652,0.169866,0.816975,0.154181,0.0309886,0.0874727,0.0183267,0.222258,0.013247,0,0.166692,0.0263401,5.73739,0.127918,0.299658,0.119969,0.665871,6.04121,0.883818,0.909003,0.115847,0.640189,0.21123,0.22893,0.0381103,0.0381103,0,0,-0.00470365,0.118765,0.859464,0.709119,0.0166898,0.0341466,-0.00214783,-0.00283304,0.458235,0.0139909,-7.20596,-22.8045,22.9627,0.420351,1.70403,-7.84803,-0.909091,-0.0739809,0.594591,1.125,88.0417,0,0,17.4167,3.95833,0,-11.6472,0.0001,-0.00282541,0.136856,1.55703,0.11839,58674,0.10539,36.82,-0.861178
