step,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/action_over_limit,Episode_Reward/curriculum_accelerate,Episode_Reward/curriculum_alignment,Episode_Reward/curriculum_continuous,Episode_Reward/curriculum_hold,Episode_Reward/curriculum_steering,Episode_Reward/curriculum_transfer,Episode_Reward/dynamic_action_rate,Episode_Reward/failure,Episode_Reward/foreaft_balance,Episode_Reward/joint_torques_l2,Episode_Reward/self_collisions,Episode_Reward/waist_support,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
214,0,0.0600914,-0.000679903,0.0591274,0.229878,0.0378877,0,0.553639,0,1.21924,0.171928,0,0.0692083,0.39521,3.62625,0.488977,0.0533089,0.848536,3.51446,0,0.220873,0,0,0,0,0.00152957,0.324707,0.957516,0.0574273,0.0612005,0.0616341,0.00728408,0.00480301,0.423921,0.0621052,11.2371,-3.00991,3.30774,0.898329,0.537318,-0.930574,-0.0656602,0.5375,-0.00581593,0,1.83029e-09,0.00361145,0.0137427,-0.000454034,-0.333333,-0.0229241,-0.000238196,-0.00544519,0.000902138,17.0417,20.4167,0,0,0,0,0,-13.3729,1e-05,0.00628964,0.0387959,1.46655,0.120167,61954,0.0931344,126.19,0.783501
215,0,0.0600555,-0.000722382,0.0590193,0.229293,0.0394656,0,0.553225,0,1.22598,0.175099,0,0.0706814,0.396021,3.62975,0.488691,0.0538633,0.849715,3.50553,0,0.220228,0,0,0,0,0.00148023,0.325714,0.95744,0.0581578,0.0610544,0.0615672,0.00771058,0.00522697,0.424158,0.0620195,11.1563,-3.09682,3.39136,0.896315,0.541327,-0.93428,-0.0682809,0.531464,-0.00553981,0,0,0.00373517,0.0136007,-0.000470644,-0.333333,-0.0228379,-0.000240486,-0.00543644,0.000797372,16.9167,21.25,0,0,0,0,0,-13.3677,0.000113906,0.00139778,0.0393512,1.46755,0.121071,61880,0.0931979,126.62,0.751349
216,0,0.0601537,-0.000727668,0.0591802,0.229798,0.0387451,0,0.552622,0,1.21918,0.173198,0,0.0697865,0.394647,3.62073,0.488578,0.0528818,0.849844,3.51111,0,0.22053,0,0,0,0,0.00153797,0.323851,0.957841,0.0554036,0.0612046,0.0616755,0.00763588,0.00512247,0.426365,0.0621562,11.152,-3.0053,3.32676,0.899165,0.532212,-0.934862,-0.0642475,0.536032,-0.00532331,0,0,0.00372481,0.0136027,-0.000451246,-0.333333,-0.022432,-0.000236908,-0.00508835,0.000818023,17.0833,20.7917,0,0,0,0,0,-13.3562,7.59375e-05,0.00262422,0.0368063,1.47051,0.119292,61833,0.0932684,126.16,0.765882
217,0,0.0599564,-0.00073301,0.0590126,0.228227,0.0382873,0,0.549416,0,1.21651,0.174332,0,0.0699325,0.397435,3.6216,0.488263,0.0533246,0.852493,3.51741,0,0.218977,0,0,0,0,0.00155283,0.32744,0.957712,0.0585566,0.0610677,0.0614854,0.0081175,0.0055604,0.42505,0.0620919,11.1318,-3.10552,3.38404,0.896513,0.538348,-0.926652,-0.0650538,0.534233,-0.00567938,0,0,0.00384825,0.0137165,-0.000457248,-0.333333,-0.0238201,-0.000237594,-0.0045963,0.000777399,16.0417,19.9167,0,0,0,0,0,-13.3404,5.0625e-05,0.00276448,0.0373548,1.46371,0.122361,61979,0.0933872,126.26,0.521438
218,0,0.0600822,-0.000735561,0.0591683,0.228746,0.0385819,0,0.549843,0,1.2093,0.174582,0,0.0689978,0.395281,3.61876,0.488738,0.0524695,0.850941,3.51691,0,0.219595,0,0,0,0,0.00144227,0.323905,0.957801,0.0568808,0.0611108,0.0615468,0.00703164,0.00462571,0.424131,0.0620205,11.2554,-2.92882,3.2601,0.900764,0.527879,-0.940292,-0.0640774,0.532354,-0.00511673,0,0,0.0038144,0.0142791,-0.000447785,-0.333333,-0.0214557,-0.000234909,-0.004825,0.000946421,17.7917,19.6667,0,0,0,0,0,-13.3265,7.59375e-05,0.00220313,0.0362278,1.48296,0.122456,61232,0.093481,125.48,0.721466
219,0,0.0601246,-0.000707591,0.0591906,0.230282,0.0388947,0,0.554914,0,1.22165,0.173872,0,0.0695944,0.395774,3.64402,0.491036,0.0535423,0.848155,3.49513,0,0.221112,0,0,0,0,0.00147205,0.322871,0.957043,0.056915,0.0611923,0.0616082,0.00719371,0.00469321,0.424534,0.0621113,11.2136,-3.03916,3.36928,0.897321,0.535337,-0.945979,-0.0649538,0.535725,-0.00559041,0,0,0.00362864,0.0133646,-0.000455805,-0.333333,-0.0237122,-0.000238013,-0.00503998,0.000850024,16.7917,21.2083,0,0,0,0,0,-13.3143,5.0625e-05,0.00204228,0.0382984,1.48517,0.121234,61194,0.0935423,126.03,0.625574
220,0,0.0601911,-0.000819643,0.0593297,0.22908,0.0397038,0,0.550878,0,1.20217,0.175918,0,0.0695763,0.395919,3.61966,0.48808,0.0522789,0.851814,3.5286,0,0.220051,0,0,0,0,0.00145267,0.321585,0.957792,0.0545397,0.0612898,0.0616294,0.00650624,0.00405404,0.430055,0.0621305,11.3118,-2.7486,3.22423,0.902835,0.525248,-0.949785,-0.0611755,0.529297,-0.00531513,0,0,0.0037035,0.0134174,-0.000442621,-0.333333,-0.0208187,-0.000233723,-0.00493916,0.000942155,17.7083,19.9167,0,0,0,0,0,-13.3038,0.000113906,0.00178466,0.0349941,1.45221,0.121176,62479,0.0936388,125.97,0.662675
221,0,0.0601646,-0.000846328,0.0593517,0.228986,0.0368591,0,0.55112,0,1.21283,0.16832,0,0.0682527,0.392876,3.61999,0.489083,0.0529631,0.850806,3.5169,0,0.219763,0,0,0,0,0.00144094,0.321114,0.957879,0.0542342,0.0613199,0.061628,0.00686074,0.0043772,0.426942,0.062222,11.2479,-2.84463,3.22323,0.901286,0.527587,-0.961765,-0.0627707,0.54233,-0.00541945,0,0,0.00384953,0.0142384,-0.000450028,-0.333333,-0.0205937,-0.00023652,-0.00426623,0.000922541,19.0417,19.8333,0,0,0,0,0,-13.2865,7.59375e-05,0.00308275,0.0366151,1.45024,0.117646,62698,0.0937449,126.32,0.734258
222,0,0.0600399,-0.000724831,0.059142,0.228055,0.0374826,0,0.54971,0,1.20697,0.17171,0,0.0685369,0.398102,3.63735,0.491173,0.0535815,0.850776,3.51919,0,0.218845,0,0,0,0,0.00144748,0.321432,0.957118,0.0574697,0.0611027,0.0614931,0.00732195,0.00488345,0.428848,0.0620831,11.2686,-3.07552,3.35365,0.89863,0.536821,-0.954265,-0.0620366,0.539124,-0.00525513,0,0,0.00418984,0.0149191,-0.000439591,-0.333333,-0.0219981,-0.000233673,-0.00461823,0.000936262,17.4583,18.75,0,0,0,0,0,-13.2718,0.000113906,0.00230511,0.0369614,1.44584,0.118379,62845,0.0938587,126.7,0.904316
223,0,0.0599915,-0.000760726,0.0591256,0.229217,0.0376166,0,0.552271,0,1.21972,0.170054,0,0.0684842,0.398167,3.64474,0.491919,0.0534273,0.848947,3.50837,0,0.220086,0,0,0,0,0.00137627,0.320497,0.957138,0.0580193,0.0610302,0.0613708,0.00683099,0.00439338,0.428698,0.0619169,11.3327,-2.8992,3.27664,0.899933,0.530292,-0.957122,-0.063325,0.539019,-0.00546804,0,1.28325e-09,0.00384829,0.0144895,-0.000448254,-0.333333,-0.0213349,-0.000237148,-0.00466845,0.00105128,18.3333,20.7083,0,0,0,0,0,-13.258,1e-05,0.00276092,0.0388464,1.46544,0.119889,62008,0.0939055,126.21,0.830634
224,0,0.0602282,-0.00069441,0.059242,0.228734,0.0383663,0,0.550424,0,1.21449,0.173212,0,0.069241,0.393277,3.63194,0.490086,0.0531242,0.850763,3.51031,0,0.219631,0,0,0,0,0.0015122,0.326381,0.957358,0.0572821,0.0612456,0.0617477,0.00758214,0.00512328,0.42518,0.0621876,11.1562,-3.05784,3.3957,0.897331,0.53819,-0.925748,-0.0665672,0.536564,-0.00567079,0,0,0.00373679,0.013423,-0.000458541,-0.333333,-0.0211225,-0.000234924,-0.00516867,0.000845253,16.5833,20.75,0,0,0,0,0,-13.2511,7.59375e-05,0.0008083,0.0392231,1.46339,0.120188,62077,0.0939871,126.14,0.69821
225,0,0.0602496,-0.000729756,0.0593533,0.229766,0.0374957,0,0.552782,0,1.21438,0.17275,0,0.0682651,0.39263,3.62621,0.490842,0.0527215,0.849096,3.50412,0,0.22064,0,0,0,0,0.00145095,0.321308,0.957402,0.0560223,0.061293,0.0617119,0.00689378,0.00443251,0.425726,0.0621705,11.2828,-2.89731,3.27634,0.900514,0.531406,-0.936998,-0.0622087,0.538622,-0.00517468,0,0,0.00377127,0.014143,-0.000447908,-0.333333,-0.021925,-0.00023422,-0.00476536,0.000989804,17.875,20.2917,0,0,0,0,0,-13.2343,0.000113906,0.00219477,0.0354713,1.46751,0.121878,61850,0.0941143,125.74,0.771582
226,0,0.0599722,-0.000796126,0.0591711,0.228641,0.0382029,0,0.550083,0,1.20565,0.171947,0,0.0690085,0.392599,3.62433,0.49005,0.0530745,0.850542,3.5067,0,0.21931,0,0,0,0,0.00148293,0.322865,0.957323,0.0566296,0.061182,0.0614611,0.00764933,0.00515569,0.429415,0.0621506,11.2931,-2.94915,3.30188,0.899423,0.530174,-0.9517,-0.0620767,0.53441,-0.00538225,0,0,0.00384552,0.0143362,-0.000447505,-0.333333,-0.0219982,-0.00023386,-0.00447283,0.00097388,18,21.5,0,0,0,0,0,-13.2144,3.375e-05,0.00269092,0.0353352,1.45613,0.11922,62401,0.0942367,125.68,0.724586
227,0,0.0598548,-0.000763,0.0590548,0.228438,0.0381058,0,0.54935,0,1.20582,0.171441,0,0.0688009,0.397309,3.63546,0.491007,0.0529703,0.85159,3.50967,0,0.219057,0,0,0,0,0.00146012,0.323942,0.957772,0.0577858,0.0610634,0.0613055,0.00773134,0.00525684,0.427799,0.0621157,11.131,-3.07127,3.33455,0.897758,0.530931,-0.938302,-0.0622413,0.539755,-0.00566167,0,0,0.00397033,0.0142767,-0.000446006,-0.333333,-0.0217692,-0.000231841,-0.00422147,0.000857995,17.2083,19.5417,0,0,0,0,0,-13.2054,2.25e-05,0.00314776,0.0371444,1.46888,0.119662,61883,0.0942552,126.77,0.834285
228,0,0.0601531,-0.000746093,0.0592957,0.229775,0.0370981,0,0.552664,0,1.20616,0.172075,0,0.0673773,0.395,3.64518,0.492049,0.0528372,0.84949,3.50894,0,0.220616,0,0,0,0,0.00138967,0.318347,0.957233,0.0568722,0.0612004,0.0615335,0.00615417,0.00372485,0.427946,0.0620489,11.2743,-2.90621,3.27229,0.900388,0.529459,-0.954074,-0.0593824,0.541933,-0.00526918,0,0,0.00389259,0.0139789,-0.000433285,-0.333333,-0.0224906,-0.00023214,-0.00475795,0.000893146,17.875,19.7917,0,0,0,0,0,-13.203,5.0625e-05,0.00205964,0.0357853,1.46714,0.120962,61900,0.0942794,125.41,0.906412
229,0,0.0600103,-0.000726119,0.0591499,0.228037,0.0370485,0,0.549295,0,1.2045,0.170889,0,0.0684276,0.398888,3.64541,0.493374,0.0539848,0.848538,3.49233,0,0.218804,0,0,0,0,0.00142995,0.32374,0.95728,0.0591543,0.0611,0.0614669,0.00692655,0.00451282,0.427067,0.0620172,11.1796,-3.01572,3.35892,0.898009,0.532362,-0.946816,-0.0596258,0.537989,-0.00589605,0,2.37594e-08,0.00387246,0.0143851,-0.000438832,-0.333333,-0.0230509,-0.000232445,-0.00535408,0.000960003,17.5,20.375,0,0,0,0,0,-13.1929,0.000170859,0.00206006,0.0353421,1.46062,0.119609,62208,0.0943985,126.14,0.772068
230,0,0.0601485,-0.000731734,0.0593052,0.229614,0.0363692,0,0.551505,0,1.21122,0.167351,0,0.0676761,0.396336,3.63392,0.492023,0.0523411,0.84775,3.49943,0,0.220299,0,0,0,0,0.00139651,0.319339,0.957312,0.0562624,0.0612329,0.0615409,0.00692652,0.00444617,0.425691,0.062146,11.2556,-2.96808,3.28496,0.900095,0.530343,-0.932927,-0.0631286,0.543922,-0.00515766,0,2.2709e-09,0.00396337,0.0143539,-0.000451888,-0.333333,-0.0207293,-0.000234993,-0.00478331,0.000852553,17.4583,20.5,0,0,0,0,0,-13.1786,1e-05,0.00394854,0.036685,1.45716,0.1191,62365,0.0944413,125.05,0.79423
231,0,0.0600268,-0.000791567,0.0591884,0.228691,0.038777,0,0.549321,0,1.20274,0.174066,0,0.0684206,0.397436,3.62542,0.489961,0.0523181,0.852013,3.51063,0,0.219331,0,0,0,0,0.00145708,0.321236,0.957758,0.0557858,0.0611401,0.0614613,0.00758014,0.00506336,0.426039,0.0621272,11.2154,-2.98085,3.28721,0.899008,0.523274,-0.951992,-0.0586156,0.533989,-0.00501973,0,0,0.00393427,0.0137421,-0.000437479,-0.333333,-0.0231412,-0.000232395,-0.00419182,0.000796564,18.25,20.25,0,0,0,0,0,-13.1682,0.000113906,0.000977985,0.0360867,1.45099,0.119989,62575,0.0945816,126.23,0.792653
232,0,0.0600326,-0.000762161,0.0591199,0.227587,0.0387328,0,0.54638,0,1.19853,0.177659,0,0.0693641,0.395764,3.63519,0.490973,0.0517999,0.853688,3.52357,0,0.218327,0,0,0,0,0.00147996,0.328143,0.956996,0.0574996,0.0610915,0.0614546,0.00781918,0.00536654,0.42895,0.0620855,11.3079,-2.96167,3.33995,0.899079,0.525334,-0.906069,-0.062523,0.529619,-0.00575834,0,0,0.00374717,0.0138274,-0.000449517,-0.333333,-0.0221415,-0.000229604,-0.00453668,0.000919447,16.8333,21.1667,0,0,0,0,0,-13.1389,7.59375e-05,0.00254892,0.039314,1.47009,0.121449,61766,0.0947874,125.88,0.8279
233,0,0.0598828,-0.000717331,0.0590669,0.228083,0.0390458,0,0.547701,0,1.20412,0.17528,0,0.0693432,0.398552,3.63692,0.491719,0.0522832,0.849153,3.5059,0,0.218876,0,0,0,0,0.00141866,0.324466,0.956868,0.0590063,0.0609869,0.0613631,0.00786779,0.0054223,0.42772,0.0619546,11.3328,-2.99477,3.31629,0.899697,0.53259,-0.91472,-0.0623107,0.529433,-0.00536156,0,2.0994e-08,0.0035565,0.0137866,-0.000448969,-0.333333,-0.0216464,-0.000232434,-0.00562449,0.000904548,16.7083,19.9583,0,0,0,0,0,-13.116,7.59375e-05,0.00205563,0.0373681,1.52287,0.124249,59682,0.0948977,125.9,0.796825
234,0,0.0600604,-0.000740553,0.0591458,0.227722,0.0389353,0,0.54568,0,1.20602,0.176561,0,0.0696435,0.391722,3.62506,0.489503,0.0512535,0.849409,3.51188,0,0.218401,0,0,0,0,0.00148756,0.325954,0.957794,0.056743,0.0611609,0.0615041,0.00765878,0.00520246,0.423496,0.0621608,11.1882,-2.96621,3.30706,0.90006,0.533498,-0.906295,-0.0613213,0.529777,-0.00513495,0,0,0.00374837,0.0137145,-0.000442879,-0.333333,-0.0213955,-0.000232281,-0.00467612,0.000837068,17.4167,20.5833,0,0,0,0,0,-13.0997,0.000113906,0.0029345,0.0375145,1.4567,0.121146,62302,0.095018,125.11,0.780472
235,0,0.0601353,-0.000748787,0.0593045,0.228063,0.0374362,0,0.54727,0,1.19102,0.172349,0,0.0670466,0.396183,3.62353,0.491019,0.0520287,0.85111,3.50678,0,0.218874,0,0,0,0,0.00143409,0.319175,0.957303,0.055867,0.0612627,0.0615322,0.0067957,0.00433223,0.42585,0.0621639,11.2791,-2.90783,3.27013,0.901828,0.526752,-0.92507,-0.0575123,0.537867,-0.00531303,0,8.54467e-09,0.00383014,0.0136173,-0.00043291,-0.333333,-0.0228821,-0.000230078,-0.00534127,0.000868318,18.4583,21.0833,0,0,0,0,0,-13.0791,3.375e-05,0.00263972,0.0356043,1.44094,0.119125,63012,0.0951594,126.48,0.781426
236,0,0.060025,-0.000824305,0.0592959,0.228794,0.0375755,0,0.548458,0,1.19279,0.173033,0,0.0679585,0.396723,3.63573,0.491432,0.0512018,0.853321,3.52242,0,0.219486,0,0,0,0,0.00142281,0.320653,0.957956,0.0544443,0.0612557,0.0614465,0.00713434,0.00470644,0.429373,0.0622068,11.3276,-2.82793,3.17134,0.902954,0.5186,-0.94328,-0.0586381,0.535714,-0.00470957,0,0,0.00378716,0.0146592,-0.000442721,-0.333333,-0.0198171,-0.000230469,-0.00446243,0.000978501,19.4583,17.9167,0,0,0,0,0,-13.0666,5.0625e-05,0.00196005,0.0358206,1.45399,0.119017,62494,0.0952147,126.23,0.760122
237,0,0.0598768,-0.000755019,0.0591364,0.227779,0.0380591,0,0.546886,0,1.1936,0.173197,0,0.0681161,0.393105,3.63018,0.490988,0.0519803,0.850673,3.50956,0,0.218594,0,0,0,0,0.00146415,0.323871,0.95744,0.0576419,0.0611044,0.0613612,0.00733397,0.00494218,0.427338,0.0620705,11.2511,-2.94215,3.2984,0.899643,0.526148,-0.930681,-0.0587871,0.533585,-0.00502548,0,3.17776e-09,0.00383356,0.0141821,-0.000441945,-0.333333,-0.019585,-0.000230619,-0.0046555,0.000921175,19.375,19.4583,0,0,0,0,0,-13.0531,0.000113906,0.00204133,0.0373939,1.5222,0.123038,59750,0.0953365,126.56,0.747347
238,0,0.0600626,-0.000799166,0.0593103,0.228844,0.0376595,0,0.547795,0,1.18667,0.172675,0,0.0679645,0.396955,3.62884,0.490728,0.0505552,0.852337,3.52017,0,0.219725,0,0,0,0,0.00146341,0.321016,0.958018,0.0544162,0.0613148,0.061529,0.00706805,0.00465545,0.427957,0.0622552,11.358,-2.75718,3.1802,0.903749,0.522174,-0.922841,-0.057408,0.536919,-0.00479201,0,2.2552e-10,0.00379412,0.0140064,-0.000434201,-0.333333,-0.019999,-0.000227572,-0.00461033,0.000958031,18.6667,18.375,0,0,0,0,0,-13.04,7.59375e-05,0.00273394,0.0362601,1.47289,0.120852,61681,0.0953955,125.23,0.927262
239,0,0.0601294,-0.00081077,0.0593086,0.228137,0.0376705,0,0.546701,0,1.19799,0.173197,0,0.0681152,0.394123,3.62363,0.490644,0.0513983,0.851089,3.51072,0,0.218818,0,0,0,0,0.00147724,0.324178,0.957598,0.0557309,0.0613591,0.0615785,0.00753023,0.00504439,0.42566,0.0623372,11.2581,-2.84677,3.24857,0.901598,0.523534,-0.912807,-0.0591695,0.535718,-0.00548359,0,0,0.00359494,0.0133507,-0.00043392,-0.333333,-0.0221675,-0.000228595,-0.00439576,0.000897796,17.75,21.25,0,0,0,0,0,-13.0325,1e-05,0.00271138,0.0399073,1.45634,0.118311,62428,0.0954321,126.45,0.730053
240,0,0.0601405,-0.000766882,0.0593602,0.227635,0.0382264,0,0.544304,0,1.19105,0.17573,0,0.0685651,0.392602,3.62157,0.491035,0.050138,0.850568,3.5129,0,0.218292,0,0,0,0,0.00150713,0.323452,0.957507,0.0545911,0.0614147,0.0616376,0.00727136,0.00482178,0.426373,0.0623545,11.2355,-2.86964,3.3019,0.900815,0.528665,-0.88572,-0.0597881,0.531952,-0.00493434,0,0,0.00359742,0.0134581,-0.000439393,-0.333333,-0.0194947,-0.000228694,-0.0040636,0.000861095,18.5417,21.7083,0,0,0,0,0,-13.025,7.59375e-05,0.00103453,0.0362915,1.4432,0.120353,62872,0.0955392,125.18,0.878846
241,0,0.0599854,-0.000805791,0.05929,0.227984,0.0378854,0,0.545614,0,1.18407,0.173892,0,0.067645,0.394728,3.62674,0.490361,0.0507223,0.851737,3.51458,0,0.218518,0,0,0,0,0.00143965,0.323082,0.957467,0.0556435,0.0612048,0.0613969,0.00705301,0.00466027,0.425442,0.0621931,11.3236,-2.84753,3.22639,0.901886,0.522623,-0.933129,-0.056084,0.532539,-0.00476663,0,0,0.00388286,0.0145267,-0.000432537,-0.333333,-0.0195712,-0.00022601,-0.00369941,0.000965102,19.5,19.2917,0,0,0,0,0,-13.0047,3.375e-05,0.00144107,0.0351389,1.47405,0.120265,61659,0.0956647,125.17,0.765691
242,0,0.0599857,-0.000768962,0.0592201,0.227162,0.0384585,0,0.542803,0,1.18517,0.17542,0,0.0684134,0.395981,3.6359,0.491547,0.0499926,0.851212,3.51014,0,0.217726,0,0,0,0,0.00148707,0.323243,0.957518,0.0553902,0.0612972,0.0614712,0.00746125,0.00505993,0.426711,0.0622717,11.2948,-2.87787,3.26215,0.901489,0.524307,-0.892785,-0.0560348,0.530513,-0.00470951,0,0,0.00387962,0.0140107,-0.00043161,-0.333333,-0.019911,-0.000226332,-0.00412491,0.00083814,18.7917,20.2083,0,0,0,0,0,-12.9824,7.59375e-05,0.00261041,0.0320012,1.45768,0.118416,62372,0.0958414,124.98,0.772181
243,0,0.0598792,-0.000801093,0.0591981,0.228922,0.038275,0,0.547857,0,1.17944,0.17535,0,0.0680702,0.39726,3.6309,0.491628,0.0503993,0.851072,3.5057,0,0.219626,0,0,0,0,0.00146085,0.322314,0.957621,0.055426,0.0611917,0.0613668,0.00728403,0.00491895,0.428834,0.062188,11.3695,-2.81905,3.15505,0.904434,0.516224,-0.919778,-0.0554115,0.531123,-0.00467411,0,0,0.00373314,0.0146974,-0.000425719,-0.333333,-0.0196676,-0.000224758,-0.00392572,0.00108254,18.7083,18.4167,0,0,0,0,0,-12.9567,0.000113906,0.00122649,0.0366651,1.46917,0.117979,61937,0.0960333,125.06,0.753148
244,0,0.0600863,-0.000827487,0.0593765,0.228116,0.0373052,0,0.54479,0,1.1832,0.170735,0,0.0665456,0.395462,3.63723,0.491105,0.0498313,0.853259,3.51938,0,0.218793,0,0,0,0,0.00141384,0.320517,0.95785,0.0546693,0.0613378,0.0615144,0.00688183,0.00449317,0.425373,0.0622509,11.2989,-2.74463,3.20803,0.902505,0.517572,-0.91579,-0.0556924,0.534229,-0.00445432,0,0,0.00376473,0.014487,-0.000428108,-0.333333,-0.0183696,-0.000226775,-0.00400712,0.001066,19.5417,19.375,0,0,0,0,0,-12.9371,2.25e-05,0.00307176,0.0358405,1.4456,0.118643,62844,0.0960864,125.51,0.854663
245,0,0.0600668,-0.000758797,0.0593093,0.227009,0.0370189,0,0.542721,0,1.18523,0.17353,0,0.0672923,0.397931,3.64583,0.492557,0.0506232,0.850544,3.49921,0,0.217691,0,0,0,0,0.00139217,0.321138,0.957234,0.0570095,0.0612302,0.0614713,0.00703508,0.0046433,0.426196,0.0621714,11.2975,-2.8631,3.25052,0.902186,0.525641,-0.895881,-0.055598,0.535829,-0.00498275,0,4.45887e-11,0.00374428,0.0141342,-0.000431691,-0.333333,-0.020604,-0.000225642,-0.00481317,0.00100893,19.2083,20.8333,0,0,0,0,0,-12.9317,7.59375e-05,0.00146136,0.0336431,1.50793,0.125716,60174,0.0961428,125.61,0.918346
246,0,0.0599139,-0.00082302,0.059203,0.226743,0.0384424,0,0.543135,0,1.1888,0.175974,0,0.0677744,0.398879,3.63971,0.491883,0.0512039,0.853116,3.5207,0,0.217412,0,0,0,0,0.00146149,0.320752,0.957276,0.0570391,0.0611562,0.0613338,0.00676303,0.00435962,0.427675,0.0621301,11.2867,-2.92953,3.27173,0.901015,0.524367,-0.918197,-0.0549217,0.530681,-0.00515443,0,0,0.00380048,0.0141714,-0.000427887,-0.333333,-0.0208766,-0.000226269,-0.00456385,0.000982021,18.3333,20.5833,0,0,0,0,0,-12.9203,3.375e-05,0.00264474,0.0341531,1.50742,0.124201,60249,0.0962326,124.77,0.881027
247,0,0.0600248,-0.000814568,0.0594037,0.228561,0.0366636,0,0.544912,0,1.17245,0.170115,0,0.0660429,0.398014,3.63226,0.492109,0.0488621,0.853025,3.50729,0,0.219123,0,0,0,0,0.00138956,0.316745,0.957838,0.0552297,0.0613136,0.061393,0.00678369,0.00436253,0.427868,0.0622489,11.3567,-2.77444,3.14848,0.904474,0.516123,-0.882362,-0.0532535,0.540916,-0.00429424,0,0,0.00391938,0.0146942,-0.000424999,-0.333333,-0.0171681,-0.000222622,-0.00387321,0.00101343,19,19.75,0,0,0,0,0,-12.9069,7.59375e-05,0.00192013,0.03472,1.45964,0.125986,61996,0.096347,124.85,1.01843
248,0,0.0599432,-0.000773922,0.0592601,0.227571,0.0369765,0,0.54409,0,1.18074,0.169243,0,0.066553,0.394385,3.63938,0.492714,0.0504078,0.851114,3.49652,0,0.218119,0,0,0,0,0.00150716,0.320942,0.956773,0.0578195,0.0612931,0.061457,0.0072891,0.00490424,0.431032,0.0622836,11.3381,-2.95029,3.31257,0.899146,0.52462,-0.90157,-0.053041,0.537828,-0.00498895,0,0,0.00392343,0.0149948,-0.000419662,-0.333333,-0.0201713,-0.000223861,-0.00392482,0.0010412,17.875,20.0417,0,0,0,0,0,-12.885,0.000113906,0.00166065,0.0338105,1.45986,0.120952,62185,0.0965104,125.56,0.850276
249,0,0.0599234,-0.000774319,0.0592956,0.228472,0.0373382,0,0.54508,0,1.17823,0.171829,0,0.0662723,0.397471,3.64017,0.493025,0.0491834,0.851568,3.50821,0,0.219088,0,0,0,0,0.00136506,0.317581,0.957365,0.0566841,0.0612356,0.0612988,0.00693603,0.00456744,0.427516,0.0621849,11.3647,-2.82595,3.19521,0.902957,0.520366,-0.892119,-0.0537018,0.536783,-0.00435566,0,0,0.00392024,0.0145114,-0.000420384,-0.333333,-0.0178231,-0.000222574,-0.00382087,0.000966375,18.5833,20.125,0,0,0,0,0,-12.8661,0.000113906,0.00198709,0.0359466,1.49384,0.122608,60814,0.0966115,125.21,0.76124
250,0,0.0600441,-0.000787781,0.0593265,0.227126,0.0374505,0,0.541113,0,1.17727,0.174355,0,0.0668759,0.391628,3.62623,0.491081,0.0490155,0.852991,3.50944,0,0.21764,0,0,0,0,0.00146224,0.322214,0.957254,0.0569391,0.0613252,0.0615257,0.00742466,0.00500503,0.426606,0.0622675,11.3091,-2.85976,3.27328,0.902193,0.523766,-0.853385,-0.053682,0.533727,-0.0047747,0,0,0.00356678,0.0133283,-0.000420699,-0.333333,-0.0188506,-0.000221913,-0.00444916,0.000908884,17.5833,21.8333,0,0,0,0,0,-12.8513,1e-05,0.000600429,0.0357364,1.48254,0.124562,61168,0.0966821,125.37,0.682527
