step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
3520,4.46681e-05,5.45664e-05,0.0329526,0.0329526,0.0639509,3.8917e-05,0.88336,5.45664e-05,0.0756116,-0.00210137,0.0682529,0.282836,0.0222978,0,0.165114,2.10242e-06,3.16816,0.156232,0.299906,0.106722,0.180087,2.46752,0.343293,0.356546,0.770498,4.12965,5.69664e-05,0.268769,0,0,0,0,-0.000550713,0.373202,0.897003,0.026422,0.0657897,0.0750823,-0.00815939,-0.00442634,0.356822,0.061196,-2.47678,13.4809,22.6075,0.368578,1.73057,-8.99659,-0.555556,-0.00540789,0.000109834,73.25,80.4583,0,0,0,0.125,0,-10.1877,0.0001,0.0122373,0.012229,1.95352,0.132148,47133,0.13834,32.65,-2.02027
3521,1.44042e-05,2.0142e-05,0.0323759,0.0323759,0.0656589,1.44042e-05,0.886578,7.09446e-05,0.0757193,-0.00190321,0.0680594,0.266207,0.0219659,0,0.160844,1.76154e-06,3.14559,0.165452,0.299893,0.105861,0.181023,2.46562,0.345348,0.364712,0.759568,4.12734,6.01628e-05,0.25583,0,0,0,0,-0.000541942,0.352172,0.894594,0.026191,0.0658864,0.0752497,-0.00727151,-0.00378987,0.349733,0.0614918,-4.63836,12.5851,21.9684,0.375333,1.63436,-9.20369,-0.555556,-0.00561577,3.94511e-05,64.875,80.875,0,0,0,0.0833333,0,-10.1796,0.0001,0.0151475,0.0131571,1.77533,0.136906,51407,0.138413,32.74,-2.02011
3522,6.79149e-05,8.54099e-05,0.0317071,0.0317071,0.0683072,6.18648e-05,0.888207,0.000127228,0.075886,-0.00148716,0.0678158,0.252022,0.0216343,0,0.159757,2.946e-06,3.14938,0.176046,0.299787,0.106496,0.18357,2.50529,0.353132,0.375881,0.743057,4.07667,9.719e-05,0.245309,0,0,0,0,-0.000591874,0.326764,0.89247,0.0268563,0.0659227,0.0754566,-0.00510453,-0.00233069,0.348715,0.0617151,-6.38011,11.8787,21.6223,0.380903,1.53215,-9.50354,-0.555556,-0.00593706,0.000182294,60.2917,81.1667,0,0,0,0.291667,0,-10.1715,0.0001,0.0090011,0.0131836,1.9353,0.135361,47474,0.138482,34.17,-2.02096
3523,9.76347e-05,0.00013156,0.0315794,0.0315794,0.0719989,9.76347e-05,0.890135,0.000164511,0.075739,-0.00114575,0.067241,0.234417,0.0208206,0,0.153644,4.8022e-06,3.16529,0.185114,0.300411,0.106797,0.188381,2.57355,0.363728,0.380088,0.7224,3.99357,0.000119968,0.232522,0,0,0,0,-0.000540058,0.30858,0.890799,0.0268832,0.0656767,0.075414,-0.00522854,-0.00254196,0.340947,0.0617616,-8.59275,10.5026,20.4367,0.395269,1.42663,-9.63071,-0.555556,-0.00624236,0.000229883,58.7917,82.625,0,0,0.0416667,0.458333,0,-10.163,0.0001,0.00223932,0.0133956,1.82609,0.125207,50378,0.138554,33.71,-2.02522
3524,0.000154786,0.00018476,0.0316045,0.0316045,0.0753461,0.000132197,0.892126,0.000245068,0.0761589,-0.000968867,0.0671892,0.225917,0.0206101,0,0.150686,9.38407e-06,3.15476,0.189802,0.301038,0.106839,0.193981,2.60182,0.36899,0.381573,0.712545,3.94837,0.000230212,0.226845,0,0,0,0,-0.000535883,0.287528,0.889726,0.0280436,0.0656976,0.0758741,-0.00482094,-0.00222645,0.338607,0.0618795,-9.72489,9.94784,19.9095,0.403156,1.36144,-9.67211,-0.555556,-0.00651323,0.000365054,55.5833,77.1667,0,0,0.0416667,0.583333,0,-10.1554,0.0001,0.00521554,0.0140012,1.82438,0.208855,48348,0.13861,36.12,-2.0191
3525,0.000178522,0.000222408,0.030682,0.030682,0.0757535,0.000161473,0.890706,0.000286657,0.075776,-0.000783046,0.0667469,0.211797,0.0201569,0,0.14919,9.06921e-06,3.16459,0.198397,0.300711,0.105671,0.194551,2.61907,0.372998,0.395158,0.706931,3.93997,0.000220785,0.215464,0,0,0,0,-0.000536297,0.276844,0.888305,0.027251,0.0655283,0.0755282,-0.00363045,-0.00142659,0.333901,0.0618034,-11.0286,9.37532,19.723,0.402249,1.29332,-10.0268,-0.555556,-0.00670966,0.000425799,50.7083,76.9583,0,0,0.0416667,0.916667,0,-10.148,0.0001,0.00278706,0.014347,1.82839,0.133175,50115,0.138707,37.17,-2.0226
3526,0.000164073,0.000158386,0.0303042,0.0303042,0.0758852,0.000107537,0.887989,0.000296658,0.0754363,-0.000605232,0.0663807,0.201056,0.0198425,0,0.145176,1.02834e-05,3.18907,0.206245,0.299242,0.104063,0.192855,2.64206,0.376599,0.401648,0.701813,3.90815,0.000266627,0.206389,0,0,0,0,-0.000598301,0.274791,0.886529,0.0292006,0.0652141,0.0751771,-0.00406251,-0.00161688,0.329914,0.0615357,-11.8042,8.75743,19.387,0.403443,1.24813,-10.1666,-0.555556,-0.00681284,0.000311305,48.75,77.9583,0,0,0.0416667,1.125,0,-10.1387,0.0001,0.00533689,0.0141552,1.82367,0.128197,50364,0.138817,37.43,-2.02563
3527,0.000179247,0.000242036,0.0299475,0.0299475,0.0759203,0.000168941,0.887056,0.000321156,0.0758409,-0.000536096,0.0666524,0.197935,0.0198434,0,0.145492,1.0017e-05,3.18993,0.206867,0.300348,0.104259,0.193029,2.63662,0.375174,0.407207,0.704498,3.9133,0.000247167,0.203477,0,0,0,0,-0.0007053,0.262587,0.886585,0.0283161,0.0654216,0.0754916,-0.0032385,-0.000985328,0.32941,0.0616708,-12.0151,8.8088,19.5725,0.400018,1.23407,-10.3285,-0.555556,-0.00691687,0.000518719,47.875,75.9167,0,0,0,0.791667,0,-10.1304,0.0001,0.00599009,0.0138886,1.95957,0.137516,46876,0.138877,38.86,-2.02406
3528,0.000188494,0.000257281,0.0292164,0.0292164,0.0741894,0.000177153,0.882682,0.000361723,0.0755631,-0.000534573,0.0666268,0.199638,0.0203891,0,0.149607,1.27531e-05,3.18881,0.211361,0.299539,0.104392,0.191123,2.64004,0.375494,0.415981,0.709235,3.96014,0.000280311,0.203559,0,0,0,0,-0.00070019,0.271986,0.886979,0.0285973,0.0654501,0.0752413,-0.00226003,-0.000323488,0.327423,0.0616522,-11.6894,9.01602,20.0288,0.393863,1.24093,-10.5467,-0.555556,-0.00695447,0.000498635,46.75,75.5417,0,0,0.0833333,0.916667,0,-10.1231,0.0001,0.000308197,0.0132173,1.83139,0.131011,50093,0.138965,41.26,-2.02096
3529,0.000312582,0.000394578,0.0282262,0.0282262,0.0691163,0.000274385,0.875454,0.000556691,0.0749085,-0.000563329,0.0665625,0.201447,0.0205782,0,0.153193,2.62311e-05,3.21282,0.213143,0.300627,0.103917,0.181908,2.60591,0.370391,0.426734,0.722593,4.0285,0.000403821,0.202859,0,0,0,0,-0.000715466,0.282788,0.885939,0.0291597,0.0653715,0.0745437,-0.00140359,0.000272739,0.329634,0.061443,-10.9552,9.5374,20.8012,0.380769,1.28359,-10.7906,-0.555556,-0.0068098,0.000792666,42.9167,74.2917,0,0,0.125,1.04167,0,-10.1132,0.0001,0.000354637,0.013015,2.00356,0.158841,45460,0.139055,35.99,-2.02568
